Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1566200	INSDC	BX548174.1	705905	706120	+	CAE19203.1	conserved hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1566200	RefSeq	NC_005072.1	705905	706120	+	WP_011132378.1	NAD(P)H dehydrogenase assembly family protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1566200	RefSeq	NZ_CAXEVU010000024.1	16739	16954	-	WP_011132378.1	NAD(P)H dehydrogenase assembly family protein	uncultured Prochlorococcus sp.		GCF_963999815.1
1566200	RefSeq	NZ_CP138914.1	1602854	1603069	+	WP_011132378.1	NAD(P)H dehydrogenase assembly family protein	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1566200	RefSeq	NZ_CP138922.1	567969	568184	-	WP_011132378.1	NAD(P)H dehydrogenase assembly family protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1566200	RefSeq	NZ_CP138923.1	738464	738679	-	WP_011132378.1	NAD(P)H dehydrogenase assembly family protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1566200	RefSeq	NZ_CP138976.1	1582575	1582790	-	WP_011132378.1	NAD(P)H dehydrogenase assembly family protein	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
1566200	RefSeq	NZ_JNAG01000006.1	66560	66775	-	WP_011132378.1	NAD(P)H dehydrogenase assembly family protein	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1566200	INSDC	JNAG01000006.1	66560	66775	-	KGF85865.1	hypothetical protein	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
1566200	INSDC	JAOOPB010000004.1	9796	10011	+	MDC3182845.1	DUF3148 domain-containing protein	Prochlorococcus sp. AH-716-B23		GCA_028410635.1
