Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1554731	INSDC	BX548175.1	1966113	1966718	+	CAE22033.1	probable esterase	Prochlorococcus marinus str. MIT 9313	MIT9313	GCA_000011485.1
1554731	RefSeq	NC_005071.1	1966113	1966718	+	WP_011131225.1	alpha/beta hydrolase	Prochlorococcus marinus str. MIT 9313	MIT9313	GCF_000011485.1
1554731	RefSeq	NZ_CP138943.1	2039891	2040496	+	WP_011131225.1	alpha/beta hydrolase	Prochlorococcus sp. MIT 1313	MIT 1313	GCF_047303155.1
1554731	RefSeq	NZ_CP138944.1	261442	262047	+	WP_011131225.1	alpha/beta hydrolase	Prochlorococcus sp. MIT 1312	MIT 1312	GCF_047303165.1
1554731	RefSeq	NZ_CP138946.1	261412	262017	+	WP_011131225.1	alpha/beta hydrolase	Prochlorococcus sp. MIT 1227	MIT 1227	GCF_047303345.1
1554731	RefSeq	NZ_CP138958.1	215135	215740	+	WP_011131225.1	alpha/beta hydrolase	Prochlorococcus sp. MIT 1318	MIT 1318	GCF_047304505.1
1554731	RefSeq	NZ_CP138972.1	696462	697067	-	WP_011131225.1	alpha/beta hydrolase	Prochlorococcus sp. MIT 1327	MIT 1327	GCF_047304785.1
1554731	RefSeq	NZ_JABBYP010000031.1	57368	57973	-	WP_011131225.1	alpha/beta hydrolase	Prochlorococcus sp. P1361	150NLHA	GCF_012933585.1
1554731	RefSeq	NZ_JABBYQ010000057.1	141609	142214	+	WP_011131225.1	alpha/beta hydrolase	Prochlorococcus sp.P1363	150SLHA	GCF_012933595.1
1554731	RefSeq	NZ_JABBYR010000079.1	57302	57907	-	WP_011131225.1	alpha/beta hydrolase	Prochlorococcus sp. P1344	150SLHB	GCF_012933605.1
1554731	RefSeq	NZ_LVHM01000051.1	170040	170645	+	WP_011131225.1	alpha/beta hydrolase	Prochlorococcus marinus str. MIT 1312	MIT 1312	GCF_001632005.1
1554731	RefSeq	NZ_LVHN01000013.1	209091	209696	+	WP_011131225.1	alpha/beta hydrolase	Prochlorococcus marinus str. MIT 1313	MIT 1313	GCF_001632065.1
1554731	RefSeq	NZ_LVHO01000027.1	606454	607059	-	WP_011131225.1	alpha/beta hydrolase	Prochlorococcus marinus str. MIT 1318	MIT 1318	GCF_001632045.1
1554731	RefSeq	NZ_LVHR01000034.1	161423	162028	+	WP_011131225.1	alpha/beta hydrolase	Prochlorococcus marinus str. MIT 1327	MIT 1327	GCF_001632125.1
1554731	INSDC	LVHM01000051.1	170040	170645	+	KZR63752.1	Carboxylesterase 2	Prochlorococcus marinus str. MIT 1312	MIT 1312	GCA_001632005.1
1554731	INSDC	LVHN01000013.1	209091	209696	+	KZR68473.1	Carboxylesterase 2	Prochlorococcus marinus str. MIT 1313	MIT 1313	GCA_001632065.1
1554731	INSDC	LVHO01000027.1	606454	607059	-	KZR71290.1	Carboxylesterase 2	Prochlorococcus marinus str. MIT 1318	MIT 1318	GCA_001632045.1
1554731	INSDC	LVHR01000034.1	161423	162028	+	KZR78906.1	Carboxylesterase 2	Prochlorococcus marinus str. MIT 1327	MIT 1327	GCA_001632125.1
1554731	INSDC	JAKUPE010000025.1	5418	6023	+	MCH2565772.1	prolyl oligopeptidase family serine peptidase	Prochlorococcus sp. ALOHA_A2.0_51		GCA_022450905.1
1554731	INSDC	JABBYR010000079.1	57302	57907	-	NMO84811.1	prolyl oligopeptidase family serine peptidase	Prochlorococcus sp. P1344	150SLHB	GCA_012933605.1
1554731	INSDC	JABBYP010000031.1	57368	57973	-	NMP06334.1	prolyl oligopeptidase family serine peptidase	Prochlorococcus sp. P1361	150NLHA	GCA_012933585.1
1554731	INSDC	JABBYQ010000057.1	141609	142214	+	NMP14248.1	prolyl oligopeptidase family serine peptidase	Prochlorococcus sp.P1363	150SLHA	GCA_012933595.1
