Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1580949	INSDC	BX548175.1	1363572	1364159	-	CAE21450.1	putative inorganic pyrophosphatase	Prochlorococcus marinus str. MIT 9313	MIT9313	GCA_000011485.1
1580949	RefSeq	NC_005071.1	1363572	1364159	-	WP_011130644.1	inorganic diphosphatase	Prochlorococcus marinus str. MIT 9313	MIT9313	GCF_000011485.1
1580949	RefSeq	NC_008820.1	670664	671251	+	WP_011130644.1	inorganic diphosphatase	Prochlorococcus marinus str. MIT 9303	MIT 9303	GCF_000015705.1
1580949	RefSeq	NZ_CP138943.1	585592	586179	+	WP_011130644.1	inorganic diphosphatase	Prochlorococcus sp. MIT 1313	MIT 1313	GCF_047303155.1
1580949	RefSeq	NZ_CP138947.1	451727	452314	+	WP_011130644.1	inorganic diphosphatase	Prochlorococcus sp. MIT 1201	MIT 1201	GCF_047303415.1
1580949	RefSeq	NZ_CP138957.1	400609	401196	+	WP_011130644.1	inorganic diphosphatase	Prochlorococcus sp. MIT 1342	MIT 1342	GCF_047304495.1
1580949	RefSeq	NZ_CP138958.1	1387631	1388218	+	WP_011130644.1	inorganic diphosphatase	Prochlorococcus sp. MIT 1318	MIT 1318	GCF_047304505.1
1580949	RefSeq	NZ_CP138959.1	416301	416888	+	WP_011130644.1	inorganic diphosphatase	Prochlorococcus sp. MIT 1306	MIT 1306	GCF_047304515.1
1580949	RefSeq	NZ_CP138973.1	1164103	1164690	-	WP_011130644.1	inorganic diphosphatase	Prochlorococcus sp. MIT 1323	MIT 1323	GCF_047304905.1
1580949	RefSeq	NZ_LVHK01000043.1	31828	32415	-	WP_011130644.1	inorganic diphosphatase	Prochlorococcus sp. MIT 1303	MIT 1303	GCF_001631965.1
1580949	RefSeq	NZ_LVHL01000011.1	209876	210463	-	WP_011130644.1	inorganic diphosphatase	Prochlorococcus sp. MIT 1306	MIT 1306	GCF_001631985.1
1580949	RefSeq	NZ_LVHN01000011.1	85512	86099	+	WP_011130644.1	inorganic diphosphatase	Prochlorococcus marinus str. MIT 1313	MIT 1313	GCF_001632065.1
1580949	RefSeq	NZ_LVHO01000024.1	146826	147413	-	WP_011130644.1	inorganic diphosphatase	Prochlorococcus marinus str. MIT 1318	MIT 1318	GCF_001632045.1
1580949	RefSeq	NZ_LVHP01000025.1	232677	233264	-	WP_011130644.1	inorganic diphosphatase	Prochlorococcus marinus str. MIT 1320	MIT 1320	GCF_001632075.1
1580949	RefSeq	NZ_LVHQ01000024.1	108161	108748	+	WP_011130644.1	inorganic diphosphatase	Prochlorococcus marinus str. MIT 1323	MIT 1323	GCF_001632025.1
1580949	RefSeq	NZ_LVHS01000025.1	266638	267225	+	WP_011130644.1	inorganic diphosphatase	Prochlorococcus marinus str. MIT 1342	MIT 1342	GCF_001632145.1
1580949	INSDC	CP000554.1	670664	671251	+	ABM77476.1	putative inorganic pyrophosphatase	Prochlorococcus marinus str. MIT 9303	MIT 9303	GCA_000015705.1
1580949	INSDC	LVHL01000011.1	209876	210463	-	KZR63032.1	Inorganic pyrophosphatase	Prochlorococcus sp. MIT 1306	MIT 1306	GCA_001631985.1
1580949	INSDC	LVHK01000043.1	31828	32415	-	KZR63359.1	Inorganic pyrophosphatase	Prochlorococcus sp. MIT 1303	MIT 1303	GCA_001631965.1
1580949	INSDC	LVHN01000011.1	85512	86099	+	KZR69503.1	Inorganic pyrophosphatase	Prochlorococcus marinus str. MIT 1313	MIT 1313	GCA_001632065.1
1580949	INSDC	LVHO01000024.1	146826	147413	-	KZR72550.1	Inorganic pyrophosphatase	Prochlorococcus marinus str. MIT 1318	MIT 1318	GCA_001632045.1
1580949	INSDC	LVHP01000025.1	232677	233264	-	KZR74887.1	Inorganic pyrophosphatase	Prochlorococcus marinus str. MIT 1320	MIT 1320	GCA_001632075.1
1580949	INSDC	LVHQ01000024.1	108161	108748	+	KZR76455.1	Inorganic pyrophosphatase	Prochlorococcus marinus str. MIT 1323	MIT 1323	GCA_001632025.1
1580949	INSDC	LVHS01000025.1	266638	267225	+	KZR81944.1	Inorganic pyrophosphatase	Prochlorococcus marinus str. MIT 1342	MIT 1342	GCA_001632145.1
1580949	INSDC	JAKUPE010000013.1	28784	29371	-	MCH2565494.1	inorganic diphosphatase	Prochlorococcus sp. ALOHA_A2.0_51		GCA_022450905.1
1580949	INSDC	JAYZTP010000475.1	173	760	-	MEC7382653.1	inorganic diphosphatase	Cyanobacteriota bacterium		GCA_036133295.1
1580949	INSDC	JAZACI010000404.1	517	1104	-	MEC9029744.1	inorganic diphosphatase	Cyanobacteriota bacterium		GCA_036124965.1
1580949	INSDC	JAYZUM010000232.1	550	1137	+	MEC9452428.1	inorganic diphosphatase	Cyanobacteriota bacterium		GCA_036156835.1
1580949	INSDC	JAZAOU010000369.1	137	724	+	MED5165108.1	inorganic diphosphatase	Cyanobacteriota bacterium		GCA_036227985.1
1580949	INSDC	SHAR01000012.1	27519	28106	-	RZO52019.1	inorganic diphosphatase	Prochlorococcus sp. MED-G132		GCA_004213165.1
1580949	PAT	N/A				QPU63064.1	Sequence 53396 from patent US 10696975	Unknown		
1580949	PAT	N/A				WFK95959.1	Sequence 53396 from patent US 11274312	Unknown		
