Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1749017	INSDC	BX548174.1	445200	445334	-	CAE18927.1	Photosystem I PsaJ protein (subunit IX)	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1749017	RefSeq	NC_005072.1	445200	445334	-	WP_011132104.1	photosystem I reaction center subunit IX	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1749017	RefSeq	NZ_CAJWDD010000024.1	4783	4917	+	WP_011132104.1	photosystem I reaction center subunit IX	uncultured Prochlorococcus sp.		GCF_913031015.1
1749017	RefSeq	NZ_CAXEVU010000075.1	2965	3099	+	WP_011132104.1	photosystem I reaction center subunit IX	uncultured Prochlorococcus sp.		GCF_963999815.1
1749017	RefSeq	NZ_CBFHHZ010000002.1	77136	77270	-	WP_011132104.1	photosystem I reaction center subunit IX	Prochlorococcus sp.		GCF_965655815.1
1749017	RefSeq	NZ_CP138914.1	1342150	1342284	-	WP_011132104.1	photosystem I reaction center subunit IX	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1749017	RefSeq	NZ_CP138922.1	828754	828888	+	WP_011132104.1	photosystem I reaction center subunit IX	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1749017	RefSeq	NZ_CP138923.1	999249	999383	+	WP_011132104.1	photosystem I reaction center subunit IX	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1749017	RefSeq	NZ_CP138976.1	181563	181697	+	WP_011132104.1	photosystem I reaction center subunit IX	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
1749017	RefSeq	NZ_JNAG01000006.1	327345	327479	+	WP_011132104.1	photosystem I reaction center subunit IX	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1749017	Swiss-Prot	N/A				Q7V2K8.1	Photosystem I reaction center subunit IX	Prochlorococcus marinus subsp. pastoris str. CCMP1986		
1749017	INSDC	JNAG01000006.1	327345	327479	+	KGF86182.1	photosystem I subunit IX (PsaJ)	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
1749017	INSDC	JAOOIS010000005.1	27471	27605	+	MDC3072576.1	photosystem I reaction center subunit IX	Prochlorococcus sp. AH-716-O10		GCA_028450725.1
1749017	INSDC	JAOOJX010000025.1	12875	13009	+	MDC3094090.1	photosystem I reaction center subunit IX	Prochlorococcus sp. AH-716-M10		GCA_028407825.1
1749017	INSDC	JAOOMD010000001.1	110668	110802	+	MDC3137517.1	photosystem I reaction center subunit IX	Prochlorococcus sp. AH-716-I19		GCA_028409135.1
1749017	INSDC	JAOONA010000003.1	24260	24394	+	MDC3159263.1	photosystem I reaction center subunit IX	Prochlorococcus sp. AH-716-G10		GCA_028409595.1
1749017	INSDC	JAOONE010000003.1	1625	1759	+	MDC3160281.1	photosystem I reaction center subunit IX	Prochlorococcus sp. AH-716-G04		GCA_028409635.1
1749017	INSDC	JBJLEM010000007.1	94827	94961	-	MFL2880534.1	photosystem I reaction center subunit IX	Prochlorococcus marinus subsp. pastoris		GCA_045565875.1
1749017	INSDC	QOPO01000002.1	79044	79178	-	RCL50380.1	photosystem I reaction center subunit IX	Prochlorococcus sp. MED-G72		GCA_003331725.1
