Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1747991	INSDC	BX548174.1	261948	262088	+	CAE18731.1	Photosystem II protein PsbK	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1747991	RefSeq	NC_005072.1	261948	262088	+	WP_011131909.1	photosystem II reaction center protein K	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1747991	RefSeq	NC_008817.1	281294	281434	+	WP_011131909.1	photosystem II reaction center protein K	Prochlorococcus marinus str. MIT 9515	MIT 9515	GCF_000015665.1
1747991	RefSeq	NZ_CAJWDD010000002.1	42123	42263	-	WP_011131909.1	photosystem II reaction center protein K	uncultured Prochlorococcus sp.		GCF_913031015.1
1747991	RefSeq	NZ_CAXEVU010000020.1	458	598	-	WP_011131909.1	photosystem II reaction center protein K	uncultured Prochlorococcus sp.		GCF_963999815.1
1747991	RefSeq	NZ_CBFHHZ010000001.1	526422	526562	+	WP_011131909.1	photosystem II reaction center protein K	Prochlorococcus sp.		GCF_965655815.1
1747991	RefSeq	NZ_CP138914.1	1158903	1159043	+	WP_011131909.1	photosystem II reaction center protein K	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1747991	RefSeq	NZ_CP138922.1	1011994	1012134	-	WP_011131909.1	photosystem II reaction center protein K	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1747991	RefSeq	NZ_CP138923.1	1182489	1182629	-	WP_011131909.1	photosystem II reaction center protein K	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1747991	RefSeq	NZ_CP138976.1	364803	364943	-	WP_011131909.1	photosystem II reaction center protein K	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
1747991	RefSeq	NZ_JNAG01000006.1	510585	510725	-	WP_011131909.1	photosystem II reaction center protein K	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1747991	Swiss-Prot	N/A				A2BUQ3.1	Photosystem II reaction center protein K	Prochlorococcus marinus str. MIT 9515		
1747991	Swiss-Prot	N/A				Q7V323.1	Photosystem II reaction center protein K	Prochlorococcus marinus subsp. pastoris str. CCMP1986		
1747991	INSDC	CP000552.1	281294	281434	+	ABM71514.1	Photosystem II protein PsbK	Prochlorococcus marinus str. MIT 9515	MIT 9515	GCA_000015665.1
1747991	INSDC	JNAG01000006.1	510585	510725	-	KGF86422.1	Photosystem II protein PsbK	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
1747991	INSDC	NZKA01000041.1	15089	15229	-	MAK08535.1	photosystem II reaction center protein K	Prochlorococcus sp. MED105		GCA_002692385.1
1747991	INSDC	JAOOII010000010.1	9819	9959	+	MDC3036957.1	photosystem II reaction center protein K	Prochlorococcus sp. AH-716-O22		GCA_028450685.1
1747991	INSDC	JAOOIS010000064.1	1114	1254	+	MDC3073104.1	photosystem II reaction center protein K	Prochlorococcus sp. AH-716-O10		GCA_028450725.1
1747991	INSDC	JAOOIQ010000042.1	1005	1145	-	MDC3073483.1	photosystem II reaction center protein K	Prochlorococcus sp. AH-716-O13		GCA_028450625.1
1747991	INSDC	JAOOLH010000002.1	37971	38111	+	MDC3118201.1	photosystem II reaction center protein K	Prochlorococcus sp. AH-716-K03		GCA_028408675.1
1747991	INSDC	JAOONE010000013.1	1014	1154	-	MDC3160420.1	photosystem II reaction center protein K	Prochlorococcus sp. AH-716-G04		GCA_028409635.1
1747991	INSDC	JAOONE010000013.1	9862	10002	+	MDC3160430.1	photosystem II reaction center protein K	Prochlorococcus sp. AH-716-G04		GCA_028409635.1
1747991	INSDC	JAOOOF010000050.1	1333	1473	+	MDC3168490.1	photosystem II reaction center protein K	Prochlorococcus sp. AH-716-D22		GCA_028410195.1
1747991	INSDC	JAOONW010000018.1	2440	2580	+	MDC3169118.1	photosystem II reaction center protein K	Prochlorococcus sp. AH-716-E17		GCA_028410015.1
1747991	INSDC	JAOONY010000038.1	3168	3308	-	MDC3171282.1	photosystem II reaction center protein K	Prochlorococcus sp. AH-716-E13		GCA_028410035.1
1747991	INSDC	JAOOOK010000048.1	767	907	-	MDC3176118.1	photosystem II reaction center protein K	Prochlorococcus sp. AH-716-D13		GCA_028410275.1
1747991	INSDC	JAOOPH010000006.1	1971	2111	-	MDC3203618.1	photosystem II reaction center protein K	Prochlorococcus sp. AH-716-B04		GCA_028410835.1
1747991	INSDC	JAOOPR010000001.1	4394	4534	-	MDC3231922.1	photosystem II reaction center protein K	Prochlorococcus sp. AH-716-A09		GCA_028410995.1
1747991	INSDC	JAOOPT010000002.1	10548	10688	-	MDC3234024.1	photosystem II reaction center protein K	Prochlorococcus sp. AH-716-A06		GCA_028411035.1
1747991	INSDC	JBJLEM010000003.1	51030	51170	-	MFL2879779.1	photosystem II reaction center protein K	Prochlorococcus marinus subsp. pastoris		GCA_045565875.1
1747991	INSDC	QOPO01000004.1	44364	44504	+	RCL49946.1	photosystem II reaction center protein K	Prochlorococcus sp. MED-G72		GCA_003331725.1
