Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1526915	INSDC	BX548174.1	894799	895185	+	CAE19395.1	putative SOS mutagenesis protein UmuD	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1526915	RefSeq	NC_005072.1	894799	895185	+	WP_011132569.1	LexA family protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1526915	RefSeq	NZ_CAJWDD010000030.1	3827	4213	-	WP_011132569.1	LexA family protein	uncultured Prochlorococcus sp.		GCF_913031015.1
1526915	RefSeq	NZ_CAXEVU010000005.1	4802	5188	-	WP_011132569.1	LexA family protein	uncultured Prochlorococcus sp.		GCF_963999815.1
1526915	RefSeq	NZ_CBFHHZ010000003.1	168812	169198	-	WP_011132569.1	LexA family protein	Prochlorococcus sp.		GCF_965655815.1
1526915	RefSeq	NZ_CP138914.1	133759	134145	+	WP_011132569.1	LexA family protein	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1526915	RefSeq	NZ_CP138922.1	378904	379290	-	WP_011132569.1	LexA family protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1526915	RefSeq	NZ_CP138923.1	549399	549785	-	WP_011132569.1	LexA family protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1526915	RefSeq	NZ_CP138976.1	1393510	1393896	-	WP_011132569.1	LexA family protein	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
1526915	RefSeq	NZ_JNAG01000003.1	25019	25405	-	WP_011132569.1	LexA family protein	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1526915	INSDC	JNAG01000003.1	25019	25405	-	KGF87497.1	Error-prone repair protein UmuD	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
1526915	INSDC	JBJLEM010000009.1	233203	233589	+	MFL2881190.1	LexA family protein	Prochlorococcus marinus subsp. pastoris		GCA_045565875.1
1526915	PAT	N/A				AGY11735.1	Sequence 103554 from patent US 8541208	Unknown		
1526915	PAT	HB970878.1	1	387	+	CBG20043.1	unnamed protein product	Prochlorococcus marinus subsp. pastoris str. CCMP1986	CCMP1986	
1526915	PAT	HD028288.1	1	387	+	CBV33398.1	unnamed protein product	Prochlorococcus marinus subsp. pastoris str. CCMP1986	CCMP1986	
