Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1747987	INSDC	BX548175.1	883832	884233	-	CAE20982.1	conserved hypothetical protein	Prochlorococcus marinus str. MIT 9313	MIT9313	GCA_000011485.1
1747987	RefSeq	NC_005071.1	883832	884233	-	WP_011130185.1	hypothetical protein	Prochlorococcus marinus str. MIT 9313	MIT9313	GCF_000011485.1
1747987	RefSeq	NZ_CP138944.1	1952266	1952667	+	WP_011130185.1	hypothetical protein	Prochlorococcus sp. MIT 1312	MIT 1312	GCF_047303165.1
1747987	RefSeq	NZ_CP138946.1	1948565	1948966	+	WP_011130185.1	hypothetical protein	Prochlorococcus sp. MIT 1227	MIT 1227	GCF_047303345.1
1747987	RefSeq	NZ_CP138957.1	955696	956097	+	WP_011130185.1	hypothetical protein	Prochlorococcus sp. MIT 1342	MIT 1342	GCF_047304495.1
1747987	RefSeq	NZ_CP138972.1	1624644	1625045	-	WP_011130185.1	hypothetical protein	Prochlorococcus sp. MIT 1327	MIT 1327	GCF_047304785.1
1747987	RefSeq	NZ_JABBYP010000035.1	126936	127337	-	WP_011130185.1	hypothetical protein	Prochlorococcus sp. P1361	150NLHA	GCF_012933585.1
1747987	RefSeq	NZ_JABBYQ010000055.1	168120	168521	-	WP_011130185.1	hypothetical protein	Prochlorococcus sp.P1363	150SLHA	GCF_012933595.1
1747987	RefSeq	NZ_JABBYR010000016.1	7427	7828	-	WP_011130185.1	hypothetical protein	Prochlorococcus sp. P1344	150SLHB	GCF_012933605.1
1747987	RefSeq	NZ_LVHM01000053.1	322389	322790	-	WP_011130185.1	hypothetical protein	Prochlorococcus marinus str. MIT 1312	MIT 1312	GCF_001632005.1
1747987	RefSeq	NZ_LVHS01000026.1	322950	323351	-	WP_011130185.1	hypothetical protein	Prochlorococcus marinus str. MIT 1342	MIT 1342	GCF_001632145.1
1747987	INSDC	LVHM01000053.1	322389	322790	-	KZR60931.1	hypothetical protein	Prochlorococcus marinus str. MIT 1312	MIT 1312	GCA_001632005.1
1747987	INSDC	LVHR01000033.1	326722	327123	-	KZR79787.1	hypothetical protein	Prochlorococcus marinus str. MIT 1327	MIT 1327	GCA_001632125.1
1747987	INSDC	LVHS01000026.1	322950	323351	-	KZR81403.1	hypothetical protein	Prochlorococcus marinus str. MIT 1342	MIT 1342	GCA_001632145.1
1747987	INSDC	JAZAOD010000017.1	9602	10003	+	MED5263468.1	hypothetical protein	Cyanobacteriota bacterium		GCA_036228585.1
1747987	INSDC	JABBYR010000016.1	7427	7828	-	NMO83664.1	hypothetical protein	Prochlorococcus sp. P1344	150SLHB	GCA_012933605.1
1747987	INSDC	JABBYP010000035.1	126936	127337	-	NMP06503.1	hypothetical protein	Prochlorococcus sp. P1361	150NLHA	GCA_012933585.1
1747987	INSDC	JABBYQ010000055.1	168120	168521	-	NMP14082.1	hypothetical protein	Prochlorococcus sp.P1363	150SLHA	GCA_012933595.1
