Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1521439	INSDC	BX548175.1	2264293	2264751	-	CAE22322.1	Nucleoside diphosphate kinase	Prochlorococcus marinus str. MIT 9313	MIT9313	GCA_000011485.1
1521439	RefSeq	NC_005071.1	2264293	2264751	-	WP_011131512.1	nucleoside-diphosphate kinase	Prochlorococcus marinus str. MIT 9313	MIT9313	GCF_000011485.1
1521439	Swiss-Prot	N/A				Q7V425.1	Nucleoside diphosphate kinase	Prochlorococcus marinus str. MIT 9313		
1521439	PAT	N/A				APN50562.1	Sequence 6927 from patent US 9315822	Unknown		
1521439	PAT	N/A				AZJ73885.1	Sequence 6927 from patent US 10093943	Unknown		
1521439	PAT	N/A				QBD63450.1	Sequence 56766 from patent US 10167482	Unknown		
1521439	PAT	N/A				QPU88590.1	Sequence 78920 from patent US 10696975	Unknown		
1521439	PAT	N/A				QPX49912.1	Sequence 56766 from patent US 10760091	Unknown		
1521439	PAT	N/A				WFL21484.1	Sequence 78920 from patent US 11274312	Unknown		
1521439	PAT	N/A				WIT83001.1	Sequence 56766 from patent US 11371054	Unknown		
