Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1462870	INSDC	BX548174.1	1604009	1604716	-	CAE20130.1	conserved hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1462870	RefSeq	NC_005072.1	1604009	1604716	-	WP_011133298.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1462870	RefSeq	NZ_CAXEVU010000003.1	30281	30988	+	WP_011133298.1	hypothetical protein	uncultured Prochlorococcus sp.		GCF_963999815.1
1462870	RefSeq	NZ_CP138914.1	842974	843681	-	WP_011133298.1	hypothetical protein	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1462870	RefSeq	NZ_CP138922.1	1329176	1329883	+	WP_011133298.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1462870	RefSeq	NZ_CP138923.1	1499671	1500378	+	WP_011133298.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1462870	RefSeq	NZ_CP138976.1	683967	684674	+	WP_011133298.1	hypothetical protein	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
1462870	RefSeq	NZ_JNAG01000005.1	258185	258892	-	WP_011133298.1	hypothetical protein	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1462870	INSDC	JAOONL010000002.1	15875	16582	+	MDC3164004.1	hypothetical protein	Prochlorococcus sp. AH-716-F13		GCA_028409815.1
1462870	INSDC	JAOOPC010000006.1	8203	8910	+	MDC3183787.1	hypothetical protein	Prochlorococcus sp. AH-716-B20		GCA_028410675.1
