Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1542580	INSDC	BX548174.1	29363	30250	-	CAE18488.1	conserved hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1542580	RefSeq	NC_005072.1	29363	30250	-	WP_011131667.1	SDR family oxidoreductase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1542580	RefSeq	NZ_CP138914.1	926318	927205	-	WP_011131667.1	SDR family oxidoreductase	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1542580	RefSeq	NZ_CP138922.1	1245784	1246671	+	WP_011131667.1	SDR family oxidoreductase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1542580	RefSeq	NZ_CP138923.1	1416279	1417166	+	WP_011131667.1	SDR family oxidoreductase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1542580	RefSeq	NZ_CP138976.1	600546	601433	+	WP_011131667.1	SDR family oxidoreductase	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
1542580	RefSeq	NZ_JNAG01000002.1	186480	187367	+	WP_011131667.1	SDR family oxidoreductase	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1542580	INSDC	JNAG01000002.1	186480	187367	+	KGF88224.1	Nucleoside-diphosphate-sugar epimerase	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
1542580	PAT	N/A				QPU77364.1	Sequence 67696 from patent US 10696975	Unknown		
1542580	PAT	N/A				WFL10260.1	Sequence 67696 from patent US 11274312	Unknown		
