Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1499342	INSDC	BX548174.1	867518	869431	-	CAE19366.1	1-deoxy-D-xylulose 5-phosphate synthase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1499342	RefSeq	NC_005072.1	867518	869431	-	WP_011132540.1	1-deoxy-D-xylulose-5-phosphate synthase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1499342	RefSeq	NZ_CP138914.1	106478	108391	-	WP_011132540.1	1-deoxy-D-xylulose-5-phosphate synthase	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1499342	RefSeq	NZ_CP138922.1	404658	406571	+	WP_011132540.1	1-deoxy-D-xylulose-5-phosphate synthase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1499342	RefSeq	NZ_CP138923.1	575153	577066	+	WP_011132540.1	1-deoxy-D-xylulose-5-phosphate synthase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1499342	RefSeq	NZ_CP138976.1	1419264	1421177	+	WP_011132540.1	1-deoxy-D-xylulose-5-phosphate synthase	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
1499342	RefSeq	NZ_JNAG01000003.1	50773	52686	+	WP_011132540.1	1-deoxy-D-xylulose-5-phosphate synthase	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1499342	Swiss-Prot	N/A				Q7V1G6.1	1-deoxy-D-xylulose-5-phosphate synthase	Prochlorococcus marinus subsp. pastoris str. CCMP1986		
1499342	INSDC	JNAG01000003.1	50773	52686	+	KGF87529.1	1-deoxy-D-xylulose 5-phosphate synthase	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
1499342	PAT	N/A				APN13018.1	Sequence 17427 from patent US 9290773	Unknown		
1499342	PAT	N/A				QPV03066.1	Sequence 93395 from patent US 10696975	Unknown		
1499342	PAT	N/A				WFL35959.1	Sequence 93395 from patent US 11274312	Unknown		
