Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1515911	INSDC	BX548174.1	1234866	1235210	-	CAE19744.1	30S Ribosomal protein S16	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1515911	RefSeq	NC_005072.1	1234866	1235210	-	WP_011132919.1	30S ribosomal protein S16	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1515911	RefSeq	NZ_CAXEVU010000150.1	181	525	+	WP_011132919.1	30S ribosomal protein S16	uncultured Prochlorococcus sp.		GCF_963999815.1
1515911	RefSeq	NZ_CBFHHZ010000010.1	1692	2036	-	WP_011132919.1	30S ribosomal protein S16	Prochlorococcus sp.		GCF_965655815.1
1515911	RefSeq	NZ_CP138914.1	473828	474172	-	WP_011132919.1	30S ribosomal protein S16	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1515911	RefSeq	NZ_CP138922.1	39028	39372	+	WP_011132919.1	30S ribosomal protein S16	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1515911	RefSeq	NZ_CP138923.1	209523	209867	+	WP_011132919.1	30S ribosomal protein S16	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1515911	RefSeq	NZ_CP138976.1	1053481	1053825	+	WP_011132919.1	30S ribosomal protein S16	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
1515911	RefSeq	NZ_JNAG01000004.1	109366	109710	+	WP_011132919.1	30S ribosomal protein S16	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1515911	Swiss-Prot	N/A				Q7TU65.1	Small ribosomal subunit protein bS16	Prochlorococcus marinus subsp. pastoris str. CCMP1986		
1515911	INSDC	JNAG01000004.1	109366	109710	+	KGF87152.1	SSU ribosomal protein S16p	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
1515911	INSDC	JAOOIS010000007.1	25104	25448	-	MDC3072633.1	30S ribosomal protein S16	Prochlorococcus sp. AH-716-O10		GCA_028450725.1
1515911	INSDC	JAOONA010000002.1	15075	15419	-	MDC3159199.1	30S ribosomal protein S16	Prochlorococcus sp. AH-716-G10		GCA_028409595.1
