Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1534462	INSDC	BX548174.1	1512865	1513893	+	CAE20041.1	Coproporphyrinogen III oxidase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1534462	RefSeq	NC_005072.1	1512865	1513893	+	WP_011133210.1	oxygen-dependent coproporphyrinogen oxidase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1534462	RefSeq	NZ_CP138914.1	751831	752859	+	WP_011133210.1	oxygen-dependent coproporphyrinogen oxidase	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1534462	RefSeq	NZ_CP138922.1	1419999	1421027	-	WP_011133210.1	oxygen-dependent coproporphyrinogen oxidase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1534462	RefSeq	NZ_CP138923.1	1590494	1591522	-	WP_011133210.1	oxygen-dependent coproporphyrinogen oxidase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1534462	RefSeq	NZ_CP138976.1	774790	775818	-	WP_011133210.1	oxygen-dependent coproporphyrinogen oxidase	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
1534462	RefSeq	NZ_JNAG01000005.1	167043	168071	+	WP_011133210.1	oxygen-dependent coproporphyrinogen oxidase	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1534462	Swiss-Prot	N/A				Q7UZS3.1	Oxygen-dependent coproporphyrinogen-III oxidase	Prochlorococcus marinus subsp. pastoris str. CCMP1986		
1534462	INSDC	JNAG01000005.1	167043	168071	+	KGF86831.1	Coproporphyrinogen III oxidase	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
1534462	PAT	FB785015.1	1	1029	+	CAW34449.1	unnamed protein product	Prochlorococcus marinus		
1534462	PAT	FB795218.1	1	1029	+	CAW39329.1	unnamed protein product	Prochlorococcus marinus		
1534462	PAT	FB836569.1	1	1029	+	CAW58408.1	unnamed protein product	Prochlorococcus marinus		
1534462	PAT	FB879044.1	1	1029	+	CAW77518.1	unnamed protein product	Prochlorococcus marinus		
1534462	PAT	HB655074.1	1	1029	+	CBC00484.1	unnamed protein product	Prochlorococcus marinus		
1534462	PAT	HB665277.1	1	1029	+	CBC05145.1	unnamed protein product	Prochlorococcus marinus		
1534462	PAT	HB706628.1	1	1029	+	CBC35409.1	unnamed protein product	Prochlorococcus marinus		
1534462	PAT	HB749103.1	1	1029	+	CBC73487.1	unnamed protein product	Prochlorococcus marinus		
1534462	PAT	HB817647.1	1	1029	+	CBD24213.1	unnamed protein product	Prochlorococcus marinus		
