Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1549401	INSDC	BX548174.1	177069	178178	-	CAE18645.1	Aminotransferases class-I	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1549401	RefSeq	NC_005072.1	177069	178178	-	WP_011131825.1	pyridoxal phosphate-dependent aminotransferase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1549401	RefSeq	NZ_CP138914.1	1074024	1075133	-	WP_011131825.1	pyridoxal phosphate-dependent aminotransferase	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1549401	RefSeq	NZ_CP138922.1	1097857	1098966	+	WP_011131825.1	pyridoxal phosphate-dependent aminotransferase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1549401	RefSeq	NZ_CP138923.1	1268352	1269461	+	WP_011131825.1	pyridoxal phosphate-dependent aminotransferase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1549401	RefSeq	NZ_CP138976.1	452618	453727	+	WP_011131825.1	pyridoxal phosphate-dependent aminotransferase	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
1549401	RefSeq	NZ_JNAG01000002.1	38550	39659	+	WP_011131825.1	pyridoxal phosphate-dependent aminotransferase	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1549401	INSDC	JNAG01000002.1	38550	39659	+	KGF88061.1	Aminotransferase class-I	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
1549401	PAT	N/A				AOB68817.1	Sequence 4514 from patent US 9115368	Unknown		
1549401	PAT	N/A				QDB44069.1	Sequence 4514 from patent US 10301643	Unknown		
