Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1469703	INSDC	BX548174.1	197424	198035	-	CAE18664.1	transcription antitermination protein, NusG	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1469703	RefSeq	NC_005072.1	197424	198035	-	WP_011131844.1	transcription termination/antitermination protein NusG	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1469703	RefSeq	NZ_CAJWDD010000027.1	1096	1707	-	WP_011131844.1	transcription termination/antitermination protein NusG	uncultured Prochlorococcus sp.		GCF_913031015.1
1469703	RefSeq	NZ_CAXEVU010000002.1	34452	35063	-	WP_011131844.1	transcription termination/antitermination protein NusG	uncultured Prochlorococcus sp.		GCF_963999815.1
1469703	RefSeq	NZ_CBFHHZ010000001.1	461919	462530	-	WP_011131844.1	transcription termination/antitermination protein NusG	Prochlorococcus sp.		GCF_965655815.1
1469703	RefSeq	NZ_CP138914.1	1094379	1094990	-	WP_011131844.1	transcription termination/antitermination protein NusG	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1469703	RefSeq	NZ_CP138922.1	1078000	1078611	+	WP_011131844.1	transcription termination/antitermination protein NusG	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1469703	RefSeq	NZ_CP138923.1	1248495	1249106	+	WP_011131844.1	transcription termination/antitermination protein NusG	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1469703	RefSeq	NZ_CP138976.1	432761	433372	+	WP_011131844.1	transcription termination/antitermination protein NusG	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
1469703	RefSeq	NZ_JNAG01000002.1	18693	19304	+	WP_011131844.1	transcription termination/antitermination protein NusG	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1469703	INSDC	JAOOJX010000006.1	26187	26798	-	MDC3093657.1	transcription termination/antitermination protein NusG	Prochlorococcus sp. AH-716-M10		GCA_028407825.1
1469703	INSDC	JBJLEM010000003.1	115064	115675	+	MFL2879845.1	transcription termination/antitermination protein NusG	Prochlorococcus marinus subsp. pastoris		GCA_045565875.1
