Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1502755	INSDC	BX548174.1	909317	910459	-	CAE19410.1	carbamoyl-phosphate synthase small chain	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1502755	RefSeq	NC_005072.1	909317	910459	-	WP_011132584.1	glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1502755	RefSeq	NZ_CP138914.1	148277	149419	-	WP_011132584.1	glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1502755	RefSeq	NZ_CP138922.1	363630	364772	+	WP_011132584.1	glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1502755	RefSeq	NZ_CP138923.1	534125	535267	+	WP_011132584.1	glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1502755	RefSeq	NZ_CP138976.1	1378236	1379378	+	WP_011132584.1	glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
1502755	RefSeq	NZ_JNAG01000003.1	9745	10887	+	WP_011132584.1	glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1502755	INSDC	JNAG01000003.1	9745	10887	+	KGF87483.1	Carbamoyl-phosphate synthase small chain	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
1502755	PAT	N/A				QPV03689.1	Sequence 94018 from patent US 10696975	Unknown		
1502755	PAT	N/A				WFL36582.1	Sequence 94018 from patent US 11274312	Unknown		
