Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1585386	INSDC	BX548175.1	829226	829561	-	CAE20934.1	conserved hypothetical protein	Prochlorococcus marinus str. MIT 9313	MIT9313	GCA_000011485.1
1585386	RefSeq	NC_005071.1	829226	829561	-	WP_011130137.1	DUF565 domain-containing protein	Prochlorococcus marinus str. MIT 9313	MIT9313	GCF_000011485.1
1585386	RefSeq	NC_008820.1	1252035	1252370	+	WP_011130137.1	DUF565 domain-containing protein	Prochlorococcus marinus str. MIT 9303	MIT 9303	GCF_000015705.1
1585386	RefSeq	NZ_CP138943.1	1149288	1149623	+	WP_011130137.1	DUF565 domain-containing protein	Prochlorococcus sp. MIT 1313	MIT 1313	GCF_047303155.1
1585386	RefSeq	NZ_CP138944.1	2005566	2005901	+	WP_011130137.1	DUF565 domain-containing protein	Prochlorococcus sp. MIT 1312	MIT 1312	GCF_047303165.1
1585386	RefSeq	NZ_CP138946.1	2001865	2002200	+	WP_011130137.1	DUF565 domain-containing protein	Prochlorococcus sp. MIT 1227	MIT 1227	GCF_047303345.1
1585386	RefSeq	NZ_CP138947.1	1026094	1026429	+	WP_011130137.1	DUF565 domain-containing protein	Prochlorococcus sp. MIT 1201	MIT 1201	GCF_047303415.1
1585386	RefSeq	NZ_CP138958.1	1936685	1937020	+	WP_011130137.1	DUF565 domain-containing protein	Prochlorococcus sp. MIT 1318	MIT 1318	GCF_047304505.1
1585386	RefSeq	NZ_CP138959.1	964967	965302	+	WP_011130137.1	DUF565 domain-containing protein	Prochlorococcus sp. MIT 1306	MIT 1306	GCF_047304515.1
1585386	RefSeq	NZ_CP138972.1	1571409	1571744	-	WP_011130137.1	DUF565 domain-containing protein	Prochlorococcus sp. MIT 1327	MIT 1327	GCF_047304785.1
1585386	RefSeq	NZ_JABBYP010000035.1	73703	74038	-	WP_011130137.1	DUF565 domain-containing protein	Prochlorococcus sp. P1361	150NLHA	GCF_012933585.1
1585386	RefSeq	NZ_JABBYQ010000055.1	114887	115222	-	WP_011130137.1	DUF565 domain-containing protein	Prochlorococcus sp.P1363	150SLHA	GCF_012933595.1
1585386	RefSeq	NZ_JABBYR010000005.1	26350	26685	-	WP_011130137.1	DUF565 domain-containing protein	Prochlorococcus sp. P1344	150SLHB	GCF_012933605.1
1585386	RefSeq	NZ_LVHK01000042.1	33150	33485	-	WP_011130137.1	DUF565 domain-containing protein	Prochlorococcus sp. MIT 1303	MIT 1303	GCF_001631965.1
1585386	RefSeq	NZ_LVHL01000010.1	362000	362335	-	WP_011130137.1	DUF565 domain-containing protein	Prochlorococcus sp. MIT 1306	MIT 1306	GCF_001631985.1
1585386	RefSeq	NZ_LVHM01000053.1	269155	269490	-	WP_011130137.1	DUF565 domain-containing protein	Prochlorococcus marinus str. MIT 1312	MIT 1312	GCF_001632005.1
1585386	RefSeq	NZ_LVHN01000012.1	369693	370028	-	WP_011130137.1	DUF565 domain-containing protein	Prochlorococcus marinus str. MIT 1313	MIT 1313	GCF_001632065.1
1585386	RefSeq	NZ_LVHO01000026.1	77964	78299	+	WP_011130137.1	DUF565 domain-containing protein	Prochlorococcus marinus str. MIT 1318	MIT 1318	GCF_001632045.1
1585386	RefSeq	NZ_LVHR01000033.1	273487	273822	-	WP_011130137.1	DUF565 domain-containing protein	Prochlorococcus marinus str. MIT 1327	MIT 1327	GCF_001632125.1
1585386	INSDC	CP000554.1	1252035	1252370	+	ABM78201.1	conserved hypothetical protein	Prochlorococcus marinus str. MIT 9303	MIT 9303	GCA_000015705.1
1585386	INSDC	CATFFZ010000032.1	4087	4422	-	CAI8206075.1	Uncharacterised protein	Prochlorococcus marinus str. MIT 9313	MIT 9313	GCA_949511955.1
1585386	INSDC	LVHM01000053.1	269155	269490	-	KZR60880.1	hypothetical protein	Prochlorococcus marinus str. MIT 1312	MIT 1312	GCA_001632005.1
1585386	INSDC	LVHL01000010.1	362000	362335	-	KZR64237.1	hypothetical protein	Prochlorococcus sp. MIT 1306	MIT 1306	GCA_001631985.1
1585386	INSDC	LVHK01000042.1	33150	33485	-	KZR64348.1	hypothetical protein	Prochlorococcus sp. MIT 1303	MIT 1303	GCA_001631965.1
1585386	INSDC	LVHN01000012.1	369693	370028	-	KZR69322.1	hypothetical protein	Prochlorococcus marinus str. MIT 1313	MIT 1313	GCA_001632065.1
1585386	INSDC	LVHO01000026.1	77964	78299	+	KZR71658.1	hypothetical protein	Prochlorococcus marinus str. MIT 1318	MIT 1318	GCA_001632045.1
1585386	INSDC	LVHR01000033.1	273487	273822	-	KZR79736.1	hypothetical protein	Prochlorococcus marinus str. MIT 1327	MIT 1327	GCA_001632125.1
1585386	INSDC	JAYZTP010000113.1	6607	6942	+	MEC7381672.1	DUF565 domain-containing protein	Cyanobacteriota bacterium		GCA_036133295.1
1585386	INSDC	JAYZLF010000086.1	532	867	-	MEC7738131.1	DUF565 domain-containing protein	Cyanobacteriota bacterium		GCA_036154475.1
1585386	INSDC	JAYZUM010000128.1	3176	3511	+	MEC9452152.1	DUF565 domain-containing protein	Cyanobacteriota bacterium		GCA_036156835.1
1585386	INSDC	JAZAJA010000060.1	1780	2115	-	MED5468778.1	DUF565 domain-containing protein	Cyanobacteriota bacterium		GCA_036230525.1
1585386	INSDC	JABBYR010000005.1	26350	26685	-	NMO83230.1	DUF565 domain-containing protein	Prochlorococcus sp. P1344	150SLHB	GCA_012933605.1
1585386	INSDC	JABBYP010000035.1	73703	74038	-	NMP06455.1	DUF565 domain-containing protein	Prochlorococcus sp. P1361	150NLHA	GCA_012933585.1
1585386	INSDC	JABBYQ010000055.1	114887	115222	-	NMP14034.1	DUF565 domain-containing protein	Prochlorococcus sp.P1363	150SLHA	GCA_012933595.1
1585386	INSDC	NHJU02000052.1	13582	13917	+	RPF99953.1	DUF565 domain-containing protein	Prochlorococcus sp. TMED223		GCA_002169575.2
1585386	INSDC	SHAR01000031.1	4641	4976	-	RZO51108.1	DUF565 domain-containing protein	Prochlorococcus sp. MED-G132		GCA_004213165.1
