Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1613947	INSDC	BX548175.1	1842347	1842886	+	CAE21921.1	50S ribosomal protein L6	Prochlorococcus marinus str. MIT 9313	MIT9313	GCA_000011485.1
1613947	RefSeq	NC_005071.1	1842347	1842886	+	WP_011131113.1	50S ribosomal protein L6	Prochlorococcus marinus str. MIT 9313	MIT9313	GCF_000011485.1
1613947	RefSeq	NZ_CP138943.1	1921276	1921815	+	WP_011131113.1	50S ribosomal protein L6	Prochlorococcus sp. MIT 1313	MIT 1313	GCF_047303155.1
1613947	RefSeq	NZ_CP138944.1	142357	142896	+	WP_011131113.1	50S ribosomal protein L6	Prochlorococcus sp. MIT 1312	MIT 1312	GCF_047303165.1
1613947	RefSeq	NZ_CP138946.1	142368	142907	+	WP_011131113.1	50S ribosomal protein L6	Prochlorococcus sp. MIT 1227	MIT 1227	GCF_047303345.1
1613947	RefSeq	NZ_CP138947.1	1789147	1789686	+	WP_011131113.1	50S ribosomal protein L6	Prochlorococcus sp. MIT 1201	MIT 1201	GCF_047303415.1
1613947	RefSeq	NZ_CP138957.1	1751351	1751890	+	WP_011131113.1	50S ribosomal protein L6	Prochlorococcus sp. MIT 1342	MIT 1342	GCF_047304495.1
1613947	RefSeq	NZ_CP138958.1	96520	97059	+	WP_011131113.1	50S ribosomal protein L6	Prochlorococcus sp. MIT 1318	MIT 1318	GCF_047304505.1
1613947	RefSeq	NZ_CP138972.1	815606	816145	-	WP_011131113.1	50S ribosomal protein L6	Prochlorococcus sp. MIT 1327	MIT 1327	GCF_047304785.1
1613947	RefSeq	NZ_JABBYP010000027.1	66471	67010	-	WP_011131113.1	50S ribosomal protein L6	Prochlorococcus sp. P1361	150NLHA	GCF_012933585.1
1613947	RefSeq	NZ_JABBYQ010000057.1	22574	23113	+	WP_011131113.1	50S ribosomal protein L6	Prochlorococcus sp.P1363	150SLHA	GCF_012933595.1
1613947	RefSeq	NZ_JABBYR010000064.1	24035	24574	+	WP_011131113.1	50S ribosomal protein L6	Prochlorococcus sp. P1344	150SLHB	GCF_012933605.1
1613947	RefSeq	NZ_LVHM01000051.1	51004	51543	+	WP_011131113.1	50S ribosomal protein L6	Prochlorococcus marinus str. MIT 1312	MIT 1312	GCF_001632005.1
1613947	RefSeq	NZ_LVHN01000013.1	90476	91015	+	WP_011131113.1	50S ribosomal protein L6	Prochlorococcus marinus str. MIT 1313	MIT 1313	GCF_001632065.1
