Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1749917	INSDC	BX548174.1	1130159	1130296	+	CAE19642.1	50S ribosomal protein L34	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1749917	RefSeq	NC_005072.1	1130159	1130296	+	WP_011132817.1	50S ribosomal protein L34	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1749917	RefSeq	NZ_CAJWDD010000062.1	3684	3821	-	WP_011132817.1	50S ribosomal protein L34	uncultured Prochlorococcus sp.		GCF_913031015.1
1749917	RefSeq	NZ_CAXEVU010000071.1	1666	1803	+	WP_011132817.1	50S ribosomal protein L34	uncultured Prochlorococcus sp.		GCF_963999815.1
1749917	RefSeq	NZ_CBFHHZ010000009.1	17006	17143	+	WP_011132817.1	50S ribosomal protein L34	Prochlorococcus sp.		GCF_965655815.1
1749917	RefSeq	NZ_CP138914.1	369121	369258	+	WP_011132817.1	50S ribosomal protein L34	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1749917	RefSeq	NZ_CP138922.1	143942	144079	-	WP_011132817.1	50S ribosomal protein L34	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1749917	RefSeq	NZ_CP138923.1	314437	314574	-	WP_011132817.1	50S ribosomal protein L34	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1749917	RefSeq	NZ_CP138976.1	1158396	1158533	-	WP_011132817.1	50S ribosomal protein L34	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
1749917	RefSeq	NZ_JNAG01000004.1	214277	214414	-	WP_011132817.1	50S ribosomal protein L34	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1749917	Swiss-Prot	N/A				Q7V0S1.1	Large ribosomal subunit protein bL34	Prochlorococcus marinus subsp. pastoris str. CCMP1986		
1749917	INSDC	JNAG01000004.1	214277	214414	-	KGF87257.1	LSU ribosomal protein L34p	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
1749917	INSDC	JAOOII010000006.1	11328	11465	-	MDC3036898.1	50S ribosomal protein L34	Prochlorococcus sp. AH-716-O22		GCA_028450685.1
1749917	INSDC	JAOOIW010000004.1	7132	7269	+	MDC3077744.1	50S ribosomal protein L34	Prochlorococcus sp. AH-716-O05		GCA_028450775.1
1749917	INSDC	JAOOJX010000023.1	7505	7642	-	MDC3094054.1	50S ribosomal protein L34	Prochlorococcus sp. AH-716-M10		GCA_028407825.1
1749917	INSDC	JAOOOF010000001.1	24477	24614	-	MDC3167817.1	50S ribosomal protein L34	Prochlorococcus sp. AH-716-D22		GCA_028410195.1
1749917	INSDC	JAOONY010000002.1	12020	12157	+	MDC3170791.1	50S ribosomal protein L34	Prochlorococcus sp. AH-716-E13		GCA_028410035.1
1749917	INSDC	JAOOPH010000032.1	269	406	+	MDC3203797.1	50S ribosomal protein L34	Prochlorococcus sp. AH-716-B04		GCA_028410835.1
1749917	INSDC	JAOOPR010000019.1	5006	5143	-	MDC3232263.1	50S ribosomal protein L34	Prochlorococcus sp. AH-716-A09		GCA_028410995.1
1749917	INSDC	JBJLEM010000010.1	75341	75478	+	MFL2881498.1	50S ribosomal protein L34	Prochlorococcus marinus subsp. pastoris		GCA_045565875.1
