Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1612388	INSDC	BX548174.1	81171	82808	+	CAE18535.1	Phosphoglucomutase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1612388	RefSeq	NC_005072.1	81171	82808	+	WP_011131714.1	alpha-D-glucose phosphate-specific phosphoglucomutase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1612388	RefSeq	NZ_CP138914.1	978126	979763	+	WP_011131714.1	alpha-D-glucose phosphate-specific phosphoglucomutase	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1612388	RefSeq	NZ_CP138922.1	1193226	1194863	-	WP_011131714.1	alpha-D-glucose phosphate-specific phosphoglucomutase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1612388	RefSeq	NZ_CP138923.1	1363721	1365358	-	WP_011131714.1	alpha-D-glucose phosphate-specific phosphoglucomutase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1612388	RefSeq	NZ_JNAG01000002.1	133922	135559	-	WP_011131714.1	alpha-D-glucose phosphate-specific phosphoglucomutase	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1612388	INSDC	JNAG01000002.1	133922	135559	-	KGF88173.1	phosphoglucomutase	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
1612388	PAT	N/A				QBD55716.1	Sequence 49032 from patent US 10167482	Unknown		
1612388	PAT	N/A				QPX41825.1	Sequence 49032 from patent US 10760091	Unknown		
1612388	PAT	N/A				WIT75267.1	Sequence 49032 from patent US 11371054	Unknown		
