Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
16834849	INSDC	BX548175.1	1937117	1937290	-	CAX32346.1	Conserved hypothetical protein	Prochlorococcus marinus str. MIT 9313	MIT9313	GCA_000011485.1
16834849	RefSeq	NC_005071.1	1937117	1937290	-	WP_155724711.1	hypothetical protein	Prochlorococcus marinus str. MIT 9313	MIT9313	GCF_000011485.1
16834849	RefSeq	NZ_CP138943.1	2010901	2011074	-	WP_155724711.1	hypothetical protein	Prochlorococcus sp. MIT 1313	MIT 1313	GCF_047303155.1
16834849	RefSeq	NZ_CP138944.1	232427	232600	-	WP_155724711.1	hypothetical protein	Prochlorococcus sp. MIT 1312	MIT 1312	GCF_047303165.1
16834849	RefSeq	NZ_CP138946.1	232398	232571	-	WP_155724711.1	hypothetical protein	Prochlorococcus sp. MIT 1227	MIT 1227	GCF_047303345.1
16834849	RefSeq	NZ_CP138947.1	1875616	1875789	-	WP_155724711.1	hypothetical protein	Prochlorococcus sp. MIT 1201	MIT 1201	GCF_047303415.1
16834849	RefSeq	NZ_CP138957.1	1841058	1841231	-	WP_155724711.1	hypothetical protein	Prochlorococcus sp. MIT 1342	MIT 1342	GCF_047304495.1
16834849	RefSeq	NZ_CP138958.1	186145	186318	-	WP_155724711.1	hypothetical protein	Prochlorococcus sp. MIT 1318	MIT 1318	GCF_047304505.1
16834849	RefSeq	NZ_CP138972.1	725908	726081	+	WP_155724711.1	hypothetical protein	Prochlorococcus sp. MIT 1327	MIT 1327	GCF_047304785.1
16834849	RefSeq	NZ_JABBYP010000031.1	86814	86987	+	WP_155724711.1	hypothetical protein	Prochlorococcus sp. P1361	150NLHA	GCF_012933585.1
16834849	RefSeq	NZ_JABBYQ010000057.1	112595	112768	-	WP_155724711.1	hypothetical protein	Prochlorococcus sp.P1363	150SLHA	GCF_012933595.1
16834849	RefSeq	NZ_JABBYR010000079.1	86748	86921	+	WP_155724711.1	hypothetical protein	Prochlorococcus sp. P1344	150SLHB	GCF_012933605.1
16834849	RefSeq	NZ_LVHM01000051.1	141026	141199	-	WP_155724711.1	hypothetical protein	Prochlorococcus marinus str. MIT 1312	MIT 1312	GCF_001632005.1
16834849	RefSeq	NZ_LVHN01000013.1	180101	180274	-	WP_155724711.1	hypothetical protein	Prochlorococcus marinus str. MIT 1313	MIT 1313	GCF_001632065.1
16834849	RefSeq	NZ_LVHO01000027.1	635876	636049	+	WP_155724711.1	hypothetical protein	Prochlorococcus marinus str. MIT 1318	MIT 1318	GCF_001632045.1
16834849	RefSeq	NZ_LVHP01000026.1	663891	664064	+	WP_155724711.1	hypothetical protein	Prochlorococcus marinus str. MIT 1320	MIT 1320	GCF_001632075.1
16834849	RefSeq	NZ_LVHR01000034.1	132409	132582	-	WP_155724711.1	hypothetical protein	Prochlorococcus marinus str. MIT 1327	MIT 1327	GCF_001632125.1
16834849	RefSeq	NZ_LVHS01000027.1	614896	615069	+	WP_155724711.1	hypothetical protein	Prochlorococcus marinus str. MIT 1342	MIT 1342	GCF_001632145.1
16834849	INSDC	LVHM01000051.1	141026	141199	-	KZR63722.1	hypothetical protein	Prochlorococcus marinus str. MIT 1312	MIT 1312	GCA_001632005.1
16834849	INSDC	LVHN01000013.1	180101	180274	-	KZR68443.1	hypothetical protein	Prochlorococcus marinus str. MIT 1313	MIT 1313	GCA_001632065.1
16834849	INSDC	LVHO01000027.1	635876	636049	+	KZR71320.1	hypothetical protein	Prochlorococcus marinus str. MIT 1318	MIT 1318	GCA_001632045.1
16834849	INSDC	LVHP01000026.1	663891	664064	+	KZR73847.1	hypothetical protein	Prochlorococcus marinus str. MIT 1320	MIT 1320	GCA_001632075.1
16834849	INSDC	LVHR01000034.1	132409	132582	-	KZR78876.1	hypothetical protein	Prochlorococcus marinus str. MIT 1327	MIT 1327	GCA_001632125.1
16834849	INSDC	LVHS01000027.1	614896	615069	+	KZR80495.1	hypothetical protein	Prochlorococcus marinus str. MIT 1342	MIT 1342	GCA_001632145.1
16834849	INSDC	JABBYR010000079.1	86748	86921	+	NMO84842.1	hypothetical protein	Prochlorococcus sp. P1344	150SLHB	GCA_012933605.1
16834849	INSDC	JABBYP010000031.1	86814	86987	+	NMP06365.1	hypothetical protein	Prochlorococcus sp. P1361	150NLHA	GCA_012933585.1
16834849	INSDC	JABBYQ010000057.1	112595	112768	-	NMP14217.1	hypothetical protein	Prochlorococcus sp.P1363	150SLHA	GCA_012933595.1
