Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1749886	INSDC	BX548174.1	1362259	1362519	-	CAE19879.1	possible Fumarate reductase subunit D	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1749886	RefSeq	NC_005072.1	1362259	1362519	-	WP_011133049.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1749886	RefSeq	NZ_CBFHHZ010000007.1	12346	12606	+	WP_011133049.1	hypothetical protein	Prochlorococcus sp.		GCF_965655815.1
1749886	RefSeq	NZ_CP138914.1	601226	601486	-	WP_011133049.1	hypothetical protein	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1749886	RefSeq	NZ_CP138922.1	1571375	1571635	+	WP_011133049.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1749886	RefSeq	NZ_CP138923.1	82273	82533	+	WP_011133049.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1749886	RefSeq	NZ_CP138976.1	926169	926429	+	WP_011133049.1	hypothetical protein	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
1749886	RefSeq	NZ_JNAG01000005.1	16439	16699	-	WP_011133049.1	hypothetical protein	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1749886	INSDC	EN417337.1	296	556	-	EBT38859.1	hypothetical protein	marine metagenome		
1749886	INSDC	EM229017.1	1340	1600	-	ECO38279.1	hypothetical protein	marine metagenome		
1749886	INSDC	JNAG01000005.1	16439	16699	-	KGF86670.1	fumarate reductase subunit D-like	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
1749886	INSDC	JBJLEM010000004.1	4379	4639	+	MFL2880343.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris		GCA_045565875.1
1749886	INSDC	QOPO01000014.1	2986	3246	+	RCL48934.1	hypothetical protein	Prochlorococcus sp. MED-G72		GCA_003331725.1
