Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1501796	INSDC	BX548174.1	251711	252457	+	CAE18721.1	putative sugar fermentation stimulation protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1501796	RefSeq	NC_005072.1	251711	252457	+	WP_011131899.1	DNA/RNA nuclease SfsA	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1501796	RefSeq	NZ_CP138914.1	1148666	1149412	+	WP_011131899.1	DNA/RNA nuclease SfsA	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1501796	RefSeq	NZ_CP138922.1	1021625	1022371	-	WP_011131899.1	DNA/RNA nuclease SfsA	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1501796	RefSeq	NZ_CP138923.1	1192120	1192866	-	WP_011131899.1	DNA/RNA nuclease SfsA	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1501796	RefSeq	NZ_CP138976.1	374434	375180	-	WP_011131899.1	DNA/RNA nuclease SfsA	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
1501796	RefSeq	NZ_JNAG01000006.1	520217	520963	-	WP_011131899.1	DNA/RNA nuclease SfsA	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1501796	Swiss-Prot	N/A				Q7V331.1	Sugar fermentation stimulation protein homolog	Prochlorococcus marinus subsp. pastoris str. CCMP1986		
1501796	INSDC	JNAG01000006.1	520217	520963	-	KGF86431.1	Sugar/maltose fermentation stimulation protein	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
1501796	PAT	N/A				AKW76904.1	Sequence 51478 from patent US 8952217	Unknown		
