Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1541945	INSDC	BX548174.1	274511	275947	-	CAE18744.1	putative DNA photolyase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1541945	RefSeq	NC_005072.1	274511	275947	-	WP_011131922.1	cryptochrome/photolyase family protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1541945	RefSeq	NZ_CP138914.1	1171466	1172902	-	WP_011131922.1	cryptochrome/photolyase family protein	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1541945	RefSeq	NZ_CP138922.1	998135	999571	+	WP_011131922.1	cryptochrome/photolyase family protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1541945	RefSeq	NZ_CP138923.1	1168630	1170066	+	WP_011131922.1	cryptochrome/photolyase family protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1541945	RefSeq	NZ_CP138976.1	350944	352380	+	WP_011131922.1	cryptochrome/photolyase family protein	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
1541945	RefSeq	NZ_JNAG01000006.1	496726	498162	+	WP_011131922.1	cryptochrome/photolyase family protein	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1541945	INSDC	JNAG01000006.1	496726	498162	+	KGF86408.1	Deoxyribodipyrimidine photolyase	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
1541945	PAT	N/A				AVX80881.1	Sequence 9042 from patent US 9862959	Unknown		
1541945	PAT	N/A				QKP53320.1	Sequence 28989 from patent US 10570408	Unknown		
1541945	PAT	N/A				WLK62531.1	Sequence 28989 from patent US 11479783	Unknown		
