Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1532037	INSDC	BX548174.1	1407861	1408118	-	CAE19932.1	conserved hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1532037	RefSeq	NC_005072.1	1407861	1408118	-	WP_011133101.1	DUF3143 domain-containing protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1532037	RefSeq	NZ_CAJWDD010000031.1	10784	11041	-	WP_011133101.1	DUF3143 domain-containing protein	uncultured Prochlorococcus sp.		GCF_913031015.1
1532037	RefSeq	NZ_CAXEVU010000019.1	15493	15750	+	WP_011133101.1	DUF3143 domain-containing protein	uncultured Prochlorococcus sp.		GCF_963999815.1
1532037	RefSeq	NZ_CBFHHZ010000001.1	16069	16326	-	WP_011133101.1	DUF3143 domain-containing protein	Prochlorococcus sp.		GCF_965655815.1
1532037	RefSeq	NZ_CP138914.1	646828	647085	-	WP_011133101.1	DUF3143 domain-containing protein	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1532037	RefSeq	NZ_CP138922.1	1525776	1526033	+	WP_011133101.1	DUF3143 domain-containing protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1532037	RefSeq	NZ_CP138923.1	36674	36931	+	WP_011133101.1	DUF3143 domain-containing protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1532037	RefSeq	NZ_CP138976.1	880570	880827	+	WP_011133101.1	DUF3143 domain-containing protein	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
1532037	RefSeq	NZ_JNAG01000005.1	62041	62298	-	WP_011133101.1	DUF3143 domain-containing protein	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1532037	INSDC	JNAG01000005.1	62041	62298	-	KGF86724.1	hypothetical protein	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
1532037	INSDC	JAOOPC010000007.1	6123	6380	-	MDC3183797.1	DUF3143 domain-containing protein	Prochlorococcus sp. AH-716-B20		GCA_028410675.1
1532037	INSDC	JBJLEM010000003.1	561431	561688	+	MFL2880288.1	DUF3143 domain-containing protein	Prochlorococcus marinus subsp. pastoris		GCA_045565875.1
1532037	INSDC	QOPO01000012.1	22985	23242	+	RCL49077.1	DUF3143 domain-containing protein	Prochlorococcus sp. MED-G72		GCA_003331725.1
