Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1554172	INSDC	BX548174.1	205971	206252	-	CAE18671.1	conserved hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1554172	RefSeq	NC_005072.1	205971	206252	-	WP_011131851.1	P-II family nitrogen regulator	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1554172	RefSeq	NZ_CAJWDD010000027.1	9644	9925	-	WP_011131851.1	P-II family nitrogen regulator	uncultured Prochlorococcus sp.		GCF_913031015.1
1554172	RefSeq	NZ_CAXEVU010000002.1	43001	43282	-	WP_011131851.1	P-II family nitrogen regulator	uncultured Prochlorococcus sp.		GCF_963999815.1
1554172	RefSeq	NZ_CBFHHZ010000001.1	470467	470748	-	WP_011131851.1	P-II family nitrogen regulator	Prochlorococcus sp.		GCF_965655815.1
1554172	RefSeq	NZ_CP138914.1	1102926	1103207	-	WP_011131851.1	P-II family nitrogen regulator	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1554172	RefSeq	NZ_CP138922.1	1069783	1070064	+	WP_011131851.1	P-II family nitrogen regulator	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1554172	RefSeq	NZ_CP138923.1	1240278	1240559	+	WP_011131851.1	P-II family nitrogen regulator	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1554172	RefSeq	NZ_CP138976.1	424544	424825	+	WP_011131851.1	P-II family nitrogen regulator	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
1554172	RefSeq	NZ_JNAG01000002.1	10476	10757	+	WP_011131851.1	P-II family nitrogen regulator	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1554172	INSDC	EP968099.1	672	953	-	ECY65927.1	hypothetical protein	marine metagenome		
1554172	INSDC	JNAG01000002.1	10476	10757	+	KGF88035.1	hypothetical protein	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
1554172	INSDC	NZKA01000043.1	5406	5687	+	MAK08567.1	transcriptional regulator	Prochlorococcus sp. MED105		GCA_002692385.1
1554172	INSDC	JAOOIS010000009.1	4591	4872	-	MDC3072666.1	transcriptional regulator	Prochlorococcus sp. AH-716-O10		GCA_028450725.1
1554172	INSDC	JAOONN010000015.1	4576	4857	-	MDC3165076.1	transcriptional regulator	Prochlorococcus sp. AH-716-F10		GCA_028409835.1
1554172	INSDC	JAOONW010000031.1	2794	3075	+	MDC3169257.1	transcriptional regulator	Prochlorococcus sp. AH-716-E17		GCA_028410015.1
1554172	INSDC	JAOONY010000008.1	10452	10733	+	MDC3170939.1	transcriptional regulator	Prochlorococcus sp. AH-716-E13		GCA_028410035.1
1554172	INSDC	JAOOOK010000032.1	914	1195	-	MDC3176065.1	transcriptional regulator	Prochlorococcus sp. AH-716-D13		GCA_028410275.1
1554172	INSDC	JBJLEM010000003.1	106845	107126	+	MFL2879838.1	P-II family nitrogen regulator	Prochlorococcus marinus subsp. pastoris		GCA_045565875.1
1554172	INSDC	QOPO01000019.1	7533	7814	+	RCL48726.1	transcriptional regulator	Prochlorococcus sp. MED-G72		GCA_003331725.1
