Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1443220	INSDC	BX548174.1	65841	67190	+	CAE18519.1	acetyl-CoA carboxylase, biotin carboxylase subunit	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1443220	RefSeq	NC_005072.1	65841	67190	+	WP_011131698.1	acetyl-CoA carboxylase biotin carboxylase subunit	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1443220	RefSeq	NZ_CP138914.1	962796	964145	+	WP_011131698.1	acetyl-CoA carboxylase biotin carboxylase subunit	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1443220	RefSeq	NZ_CP138922.1	1208844	1210193	-	WP_011131698.1	acetyl-CoA carboxylase biotin carboxylase subunit	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1443220	RefSeq	NZ_CP138923.1	1379339	1380688	-	WP_011131698.1	acetyl-CoA carboxylase biotin carboxylase subunit	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1443220	RefSeq	NZ_CP138976.1	563606	564955	-	WP_011131698.1	acetyl-CoA carboxylase biotin carboxylase subunit	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
1443220	RefSeq	NZ_JNAG01000002.1	149540	150889	-	WP_011131698.1	acetyl-CoA carboxylase biotin carboxylase subunit	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1443220	INSDC	JNAG01000002.1	149540	150889	-	KGF88190.1	Biotin carboxylase of acetyl-CoA carboxylase	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
1443220	PAT	N/A				AGX52226.1	Sequence 4807 from patent US 8541208	Unknown		
1443220	PAT	N/A				AGX52858.1	Sequence 6067 from patent US 8541208	Unknown		
1443220	PAT	N/A				AGX53794.1	Sequence 7938 from patent US 8541208	Unknown		
1443220	PAT	N/A				AGX56061.1	Sequence 12448 from patent US 8541208	Unknown		
1443220	PAT	N/A				AGX60476.1	Sequence 21183 from patent US 8541208	Unknown		
1443220	PAT	N/A				AGX77109.1	Sequence 53992 from patent US 8541208	Unknown		
1443220	PAT	HB872131.1	1	1350	+	CBF60122.1	unnamed protein product	Prochlorococcus marinus		
1443220	PAT	HB873391.1	1	1350	+	CBF60885.1	unnamed protein product	Prochlorococcus marinus		
1443220	PAT	HB875262.1	1	1350	+	CBF62003.1	unnamed protein product	Prochlorococcus marinus		
1443220	PAT	HB879772.1	1	1350	+	CBF64184.1	unnamed protein product	Prochlorococcus marinus		
1443220	PAT	HB888507.1	1	1350	+	CBF68398.1	unnamed protein product	Prochlorococcus marinus		
1443220	PAT	HB921316.1	1	1350	+	CBF95648.1	unnamed protein product	Prochlorococcus marinus		
1443220	PAT	HC929540.1	1	1350	+	CBU85366.1	unnamed protein product	Prochlorococcus marinus		
1443220	PAT	HC930800.1	1	1350	+	CBU85975.1	unnamed protein product	Prochlorococcus marinus		
1443220	PAT	HC932671.1	1	1350	+	CBU86879.1	unnamed protein product	Prochlorococcus marinus		
1443220	PAT	HC937181.1	1	1350	+	CBU89060.1	unnamed protein product	Prochlorococcus marinus		
1443220	PAT	HC945916.1	1	1350	+	CBU93272.1	unnamed protein product	Prochlorococcus marinus		
1443220	PAT	HC978725.1	1	1350	+	CBV09168.1	unnamed protein product	Prochlorococcus marinus		
