Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1512830	INSDC	BX548175.1	1200652	1201164	-	CAE21283.1	conserved hypothetical protein	Prochlorococcus marinus str. MIT 9313	MIT9313	GCA_000011485.1
1512830	RefSeq	NC_005071.1	1200652	1201164	-	WP_011130480.1	divergent PAP2 family protein	Prochlorococcus marinus str. MIT 9313	MIT9313	GCF_000011485.1
1512830	RefSeq	NZ_CP138944.1	1615453	1615965	+	WP_011130480.1	divergent PAP2 family protein	Prochlorococcus sp. MIT 1312	MIT 1312	GCF_047303165.1
1512830	RefSeq	NZ_CP138946.1	1607160	1607672	+	WP_011130480.1	divergent PAP2 family protein	Prochlorococcus sp. MIT 1227	MIT 1227	GCF_047303345.1
1512830	RefSeq	NZ_CP138947.1	627491	628003	+	WP_011130480.1	divergent PAP2 family protein	Prochlorococcus sp. MIT 1201	MIT 1201	GCF_047303415.1
1512830	RefSeq	NZ_JABBYP010000015.1	33708	34220	-	WP_011130480.1	divergent PAP2 family protein	Prochlorococcus sp. P1361	150NLHA	GCF_012933585.1
1512830	RefSeq	NZ_JABBYQ010000040.1	77573	78085	+	WP_011130480.1	divergent PAP2 family protein	Prochlorococcus sp.P1363	150SLHA	GCF_012933595.1
1512830	RefSeq	NZ_JABBYR010000011.1	6604	7116	+	WP_011130480.1	divergent PAP2 family protein	Prochlorococcus sp. P1344	150SLHB	GCF_012933605.1
1512830	RefSeq	NZ_LVHM01000052.1	46383	46895	-	WP_011130480.1	divergent PAP2 family protein	Prochlorococcus marinus str. MIT 1312	MIT 1312	GCF_001632005.1
1512830	INSDC	LVHM01000052.1	46383	46895	-	KZR62491.1	Divergent PAP2 family protein	Prochlorococcus marinus str. MIT 1312	MIT 1312	GCA_001632005.1
1512830	INSDC	JABBYR010000011.1	6604	7116	+	NMO83457.1	divergent PAP2 family protein	Prochlorococcus sp. P1344	150SLHB	GCA_012933605.1
1512830	INSDC	JABBYP010000015.1	33708	34220	-	NMP05668.1	divergent PAP2 family protein	Prochlorococcus sp. P1361	150NLHA	GCA_012933585.1
1512830	INSDC	JABBYQ010000040.1	77573	78085	+	NMP13289.1	divergent PAP2 family protein	Prochlorococcus sp.P1363	150SLHA	GCA_012933595.1
1512830	PAT	N/A				QBD44120.1	Sequence 37436 from patent US 10167482	Unknown		
1512830	PAT	N/A				QPX30228.1	Sequence 37436 from patent US 10760091	Unknown		
1512830	PAT	N/A				WIT63671.1	Sequence 37436 from patent US 11371054	Unknown		
