Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1749845	INSDC	BX548175.1	1288618	1288893	-	CAE21376.1	putative carboxysome peptide A	Prochlorococcus marinus str. MIT 9313	MIT9313	GCA_000011485.1
1749845	RefSeq	NC_005071.1	1288618	1288893	-	WP_011130572.1	alpha-carboxysome shell vertex protein CsoS4	Prochlorococcus marinus str. MIT 9313	MIT9313	GCF_000011485.1
1749845	RefSeq	NZ_CP138943.1	660636	660911	+	WP_011130572.1	alpha-carboxysome shell vertex protein CsoS4	Prochlorococcus sp. MIT 1313	MIT 1313	GCF_047303155.1
1749845	RefSeq	NZ_CP138944.1	1518683	1518958	+	WP_011130572.1	alpha-carboxysome shell vertex protein CsoS4	Prochlorococcus sp. MIT 1312	MIT 1312	GCF_047303165.1
1749845	RefSeq	NZ_CP138947.1	539110	539385	+	WP_011130572.1	alpha-carboxysome shell vertex protein CsoS4	Prochlorococcus sp. MIT 1201	MIT 1201	GCF_047303415.1
1749845	RefSeq	NZ_CP138957.1	473796	474071	+	WP_011130572.1	alpha-carboxysome shell vertex protein CsoS4	Prochlorococcus sp. MIT 1342	MIT 1342	GCF_047304495.1
1749845	RefSeq	NZ_CP138958.1	1463199	1463474	+	WP_011130572.1	alpha-carboxysome shell vertex protein CsoS4	Prochlorococcus sp. MIT 1318	MIT 1318	GCF_047304505.1
1749845	RefSeq	NZ_CP138973.1	1081351	1081626	-	WP_011130572.1	alpha-carboxysome shell vertex protein CsoS4	Prochlorococcus sp. MIT 1323	MIT 1323	GCF_047304905.1
1749845	RefSeq	NZ_LVHM01000052.1	143048	143323	-	WP_011130572.1	alpha-carboxysome shell vertex protein CsoS4	Prochlorococcus marinus str. MIT 1312	MIT 1312	GCF_001632005.1
1749845	RefSeq	NZ_LVHN01000011.1	160556	160831	+	WP_011130572.1	alpha-carboxysome shell vertex protein CsoS4	Prochlorococcus marinus str. MIT 1313	MIT 1313	GCF_001632065.1
1749845	RefSeq	NZ_LVHO01000024.1	71571	71846	-	WP_011130572.1	alpha-carboxysome shell vertex protein CsoS4	Prochlorococcus marinus str. MIT 1318	MIT 1318	GCF_001632045.1
1749845	RefSeq	NZ_LVHQ01000024.1	191225	191500	+	WP_011130572.1	alpha-carboxysome shell vertex protein CsoS4	Prochlorococcus marinus str. MIT 1323	MIT 1323	GCF_001632025.1
1749845	RefSeq	NZ_LVHS01000025.1	339825	340100	+	WP_011130572.1	alpha-carboxysome shell vertex protein CsoS4	Prochlorococcus marinus str. MIT 1342	MIT 1342	GCF_001632145.1
1749845	INSDC	CATFFZ010000085.1	3456	3731	-	CAI8216913.1	Carbon dioxide concentrating mechanism protein CcmL	Prochlorococcus marinus str. MIT 9313	MIT 9313	GCA_949511955.1
1749845	INSDC	LVHM01000052.1	143048	143323	-	KZR62609.1	Ethanolamine utilization protein EutN/carboxysome	Prochlorococcus marinus str. MIT 1312	MIT 1312	GCA_001632005.1
1749845	INSDC	LVHN01000011.1	160556	160831	+	KZR69582.1	Ethanolamine utilization protein EutN/carboxysome	Prochlorococcus marinus str. MIT 1313	MIT 1313	GCA_001632065.1
1749845	INSDC	LVHO01000024.1	71571	71846	-	KZR72470.1	Ethanolamine utilization protein EutN/carboxysome	Prochlorococcus marinus str. MIT 1318	MIT 1318	GCA_001632045.1
1749845	INSDC	LVHQ01000024.1	191225	191500	+	KZR76541.1	Ethanolamine utilization protein EutN/carboxysome	Prochlorococcus marinus str. MIT 1323	MIT 1323	GCA_001632025.1
1749845	INSDC	LVHS01000025.1	339825	340100	+	KZR82018.1	Ethanolamine utilization protein EutN/carboxysome	Prochlorococcus marinus str. MIT 1342	MIT 1342	GCA_001632145.1
1749845	INSDC	JAKUPE010000062.1	8027	8302	-	MCH2566349.1	carboxysome peptide A	Prochlorococcus sp. ALOHA_A2.0_51		GCA_022450905.1
1749845	INSDC	JAYZLF010000044.1	2975	3250	-	MEC7737724.1	carboxysome peptide A	Cyanobacteriota bacterium		GCA_036154475.1
1749845	INSDC	JAZAOD010000014.1	2516	2791	+	MED5263447.1	carboxysome peptide A	Cyanobacteriota bacterium		GCA_036228585.1
1749845	INSDC	JAZAII010000228.1	860	1135	+	MED5562559.1	carboxysome peptide A	Cyanobacteriota bacterium		GCA_036230865.1
