WP_012516820.1	lcl|WP_044217189.1-2.A.99.1.5	43.7	88.8	91.0	206	7.47e-58	182
WP_012516822.1	lcl|B8GZE8-2.A.6.1.16	38.0	90.5	89.3	376	7.88e-90	277
WP_012516822.1	lcl|Q9RLI9-2.A.6.1.13	23.3	88.6	99.8	412	4.82e-28	114
WP_012516822.1	lcl|P13510-2.A.6.1.2	22.4	91.0	86.2	451	1.13e-24	105
WP_012516822.1	lcl|Q88RT5-2.A.6.1.5	25.0	52.7	52.6	220	2.59e-18	85.9
WP_012516822.1	lcl|B8H144-2.A.6.1.15	23.8	54.6	45.7	227	2.58e-06	48.9
WP_012516822.1	lcl|D5CKG5-2.A.113.1.2	30.4	21.8	23.4	92	1.74e-05	46.2
WP_012516822.1	lcl|Q44585-2.A.6.1.12	21.3	52.7	56.2	225	1.30e-04	43.5
WP_012516822.1	lcl|Q1DDM3-2.A.6.1.8	18.8	65.0	81.7	324	5.27e-04	41.6
WP_012516822.1	lcl|QKK87500.1-2.A.6.2.33	21.6	47.1	56.4	218	9.00e-04	40.8
WP_012516824.1	lcl|P23894-9.B.1.1.6	29.0	21.3	23.5	69	4.89e-04	40.8
WP_012516857.1	lcl|O67095-3.D.7.2.1	51.7	94.6	90.3	315	1.88e-119	347
WP_012516857.1	lcl|T2K7C6-3.D.7.2.3	46.3	92.2	82.5	307	2.19e-103	307
WP_012516857.1	lcl|P69741-3.D.7.2.5	45.1	87.7	78.8	293	1.09e-95	288
WP_012516857.1	lcl|P31884-3.D.7.2.2	44.8	91.9	85.0	308	4.03e-94	283
WP_012516857.1	lcl|AGG07183.1-3.D.15.1.1	35.0	87.7	85.3	309	5.63e-54	180
WP_012516857.1	lcl|Q50248-3.D.7.1.1	29.4	87.3	83.6	327	1.36e-35	132
WP_012516860.1	lcl|P0AAM7-3.D.7.2.5	35.5	93.3	91.5	76	1.59e-06	41.2
WP_012516861.1	lcl|P0A703-3.D.7.2.5	25.2	86.7	98.2	111	3.26e-06	42.7
WP_012516885.1	lcl|B8GZE8-2.A.6.1.16	32.2	91.9	87.4	367	3.64e-54	184
WP_012516885.1	lcl|Q9RLI9-2.A.6.1.13	23.2	91.9	99.8	409	3.57e-25	105
WP_012516885.1	lcl|P13510-2.A.6.1.2	23.5	81.7	76.3	400	1.43e-22	99.0
WP_012516885.1	lcl|Q88RT5-2.A.6.1.5	28.1	51.7	49.5	210	4.44e-16	79.0
WP_012516885.1	lcl|P37973-8.A.1.2.1	22.5	63.1	80.8	324	3.38e-12	67.0
WP_012516885.1	lcl|Q1D664-2.A.6.1.10	26.9	45.8	35.8	186	1.05e-10	62.8
WP_012516885.1	lcl|B8H144-2.A.6.1.15	21.6	68.2	82.5	343	6.25e-10	60.1
WP_012516885.1	lcl|Q44585-2.A.6.1.12	24.4	48.9	48.9	197	1.85e-08	55.5
