WP_012516916.1	lcl|Q47453-1.B.76.1.5	37.6	84.7	68.6	210	9.75e-37	130
WP_012516916.1	lcl|F4ZBX4-1.B.76.1.1	38.1	84.7	48.1	210	7.50e-36	131
WP_012516916.1	lcl|Q4KCN5-1.B.76.1.6	32.4	84.7	61.1	210	7.24e-31	116
WP_012516916.1	lcl|D8JG11-1.B.76.1.2	30.1	72.6	71.7	183	1.07e-18	82.0
WP_012517074.1	lcl|P30101-8.A.88.2.7	38.5	82.4	18.0	91	8.06e-17	73.9
WP_012517074.1	lcl|KAE8286768.1-8.A.88.2.1	35.8	75.0	18.4	81	6.12e-15	68.6
WP_012517074.1	lcl|Q96JJ7-8.A.88.2.3	37.8	73.1	17.8	82	7.98e-12	59.7
WP_012517074.1	lcl|KAG7207183.1-9.B.438.1.5	31.1	83.3	34.8	90	9.61e-12	58.9
WP_012517074.1	lcl|NP_648847.3-8.A.88.2.6	31.7	95.4	23.3	104	3.32e-10	55.1
WP_012517279.1	lcl|Q8F192-1.A.30.2.9	32.0	59.9	37.8	103	4.09e-10	56.6
WP_012517279.1	lcl|Q55834-1.A.30.2.11	45.9	33.7	24.0	61	5.55e-08	50.4
WP_012517279.1	lcl|P72604-1.A.30.2.10	31.8	37.2	31.4	66	7.39e-05	41.2
WP_012517332.1	lcl|P0ACA3-1.A.12.3.1	68.6	98.1	97.6	207	4.61e-102	293
WP_012517332.1	lcl|Q8F2Y8-1.A.12.2.2	29.6	69.5	69.3	152	1.44e-09	55.5
WP_012517332.1	lcl|Q9FWR4-1.A.12.2.1	25.4	88.6	85.9	197	1.68e-08	52.4
WP_012517675.1	lcl|P0A1L5-3.A.6.2.1	32.6	100	100	89	4.36e-14	61.2
WP_012517675.1	lcl|O84567-3.A.6.3.1	36.9	73.0	69.1	65	2.04e-07	44.3
WP_012517675.1	lcl|Q7BFA7-3.A.6.1.1	30.3	85.4	86.4	76	1.22e-04	37.0
WP_012517682.1	lcl|Q9C5U0-9.B.238.3.7	35.2	93.7	11.8	128	6.46e-12	60.8
WP_012517682.1	lcl|WP_018128393.1-9.B.238.3.1	26.1	92.1	21.0	119	4.64e-10	55.5
WP_012517682.1	lcl|Q7MVV4-2.A.130.1.1	37.2	66.1	15.8	86	2.23e-07	47.8
WP_012517736.1	lcl|Q8F192-1.A.30.2.9	35.1	44.3	28.5	77	3.91e-07	48.1
WP_012517736.1	lcl|Q55834-1.A.30.2.11	43.9	36.2	26.0	66	1.07e-05	43.9
WP_012517736.1	lcl|Q1D0D3-1.A.30.2.7	31.2	53.4	37.7	93	4.62e-05	42.0
WP_012517736.1	lcl|P72604-1.A.30.2.10	38.5	36.2	31.0	65	3.51e-04	39.3
WP_012517737.1	lcl|P72603-1.A.30.2.10	30.4	84.1	78.9	112	6.90e-15	66.2
WP_012517737.1	lcl|Q1D3D7-1.A.30.2.4	31.0	90.9	86.0	129	1.88e-12	60.1
WP_012517737.1	lcl|Q1CYB7-1.A.30.2.5	24.0	91.7	84.0	121	9.69e-11	55.5
WP_012517737.1	lcl|Q1DE41-1.A.30.2.6	24.8	91.7	84.0	121	9.69e-11	55.5
WP_012517737.1	lcl|Q8EXJ5-1.A.30.2.8	30.0	97.7	93.4	130	1.90e-07	46.6
WP_012517742.1	lcl|WP_119313807.1-9.B.371.2.6	37.0	73.8	73.1	108	1.12e-12	60.8
WP_012517742.1	lcl|WP_144794409.1-9.B.371.2.2	30.9	73.8	31.0	110	3.94e-09	53.1
WP_012517742.1	lcl|WP_143505982.1-9.B.371.2.5	38.5	53.9	54.7	78	4.51e-06	43.1
WP_012518211.1	lcl|8XQX_J-3.A.9.1.4	58.6	88.6	59.0	70	1.83e-15	65.1
WP_012518211.1	lcl|O80800-3.D.1.6.3	46.2	98.7	61.9	78	8.99e-15	63.5
WP_012518211.1	lcl|Q6UKY4-3.D.1.6.4	66.7	68.4	42.2	54	1.33e-14	63.2
WP_012518211.1	lcl|P11943-3.D.1.6.2	58.5	67.1	39.6	53	6.02e-14	61.6
WP_012518211.1	lcl|P52505-3.D.1.6.1	41.0	98.7	50.0	78	4.01e-12	57.4
WP_012518362.1	lcl|P21912-3.D.10.1.7	55.7	96.2	81.8	230	3.26e-86	256
WP_012518362.1	lcl|X5GWN5-3.D.10.1.6	54.6	96.6	87.9	229	6.04e-86	255
WP_012518362.1	lcl|I7G4J1-3.D.10.1.9	40.7	98.3	90.0	243	5.88e-59	186
WP_012518362.1	lcl|F9VN11-3.D.10.1.4	36.9	97.0	71.3	241	3.62e-39	137
WP_012518362.1	lcl|T2G9X8-3.D.10.1.8	33.8	99.2	89.4	240	5.81e-34	122
WP_012518654.1	lcl|8XQX_E-3.A.9.1.4	27.3	68.0	17.3	205	1.10e-04	43.1
WP_012518654.1	lcl|P28737-1.R.1.1.3	27.3	62.9	41.4	183	6.01e-04	40.4
WP_012518957.1	lcl|Q7MXL2-2.A.130.1.1	26.9	89.1	89.1	175	7.47e-09	52.8
WP_012518957.1	lcl|MBL0099475.1-9.B.426.2.1	31.9	32.8	24.6	72	1.72e-04	40.8
WP_012520075.1	lcl|P0ADY1-3.A.5.1.1	32.5	84.9	12.7	80	5.44e-05	39.7
WP_012520217.1	lcl|P0ABA6-3.A.2.1.1	66.9	100	100	287	6.71e-139	392
WP_012520217.1	lcl|BAK19947-3.A.2.1.10	38.5	100	99.7	317	2.20e-60	194
WP_012520217.1	lcl|P09222-3.A.2.1.14	39.9	100	98.6	286	3.22e-58	187
WP_012520217.1	lcl|P50005-3.A.2.1.5	36.8	98.3	97.7	299	9.88e-55	179
WP_012520217.1	lcl|P29710-3.A.2.1.2	36.2	100	100	287	7.81e-52	171
WP_012520222.1	lcl|P68699-3.A.2.1.1	62.0	97.3	89.9	71	4.90e-24	85.5
WP_012520222.1	lcl|P00845-3.A.2.1.14	51.7	79.5	80.6	58	3.02e-12	55.5
WP_012520222.1	lcl|BAK19942-3.A.2.1.10	38.8	91.8	82.7	67	2.58e-07	43.1
WP_012520223.1	lcl|P0AB98-3.A.2.1.1	57.3	100	100	281	8.24e-98	287
WP_012520223.1	lcl|F8L1Z7-3.A.2.1.6	28.3	84.1	85.3	240	1.40e-19	85.1
WP_012520223.1	lcl|P09218-3.A.2.1.14	29.6	82.3	90.8	240	6.72e-16	74.7
WP_012520223.1	lcl|P21903-3.A.2.1.2	30.0	87.0	77.5	243	4.01e-14	70.5
WP_012520223.1	lcl|Q467F3-3.A.2.1.12	27.0	82.7	86.0	230	8.60e-13	65.9
WP_014947881.1	lcl|Q5G3M3-3.A.7.19.1	36.5	53.6	68.0	104	5.17e-16	71.2
WP_014947941.1	lcl|WP_018128393.1-9.B.238.3.1	25.4	94.2	20.6	118	5.85e-04	37.7
WP_014948070.1	lcl|B9LBX9-2.A.53.4.3	33.7	58.9	11.1	83	1.16e-06	46.2
WP_014948087.1	lcl|P69425-2.A.64.1.1	44.8	97.0	56.1	96	8.23e-22	83.6
WP_014948087.1	lcl|Q9FBK8-2.A.64.2.2	38.5	52.5	32.3	52	2.94e-06	42.7
WP_014948087.1	lcl|BAT19156.1-2.A.64.1.5	36.1	61.6	24.7	61	4.20e-05	40.0
WP_014948289.1	lcl|P72603-1.A.30.2.10	32.0	92.6	90.1	128	4.16e-14	64.3
WP_014948289.1	lcl|Q1CYB7-1.A.30.2.5	22.4	85.9	80.6	116	2.88e-10	54.3
WP_014948289.1	lcl|Q1DE41-1.A.30.2.6	23.3	85.9	80.6	116	4.03e-10	53.9
WP_014948289.1	lcl|Q1D3D7-1.A.30.2.4	25.4	89.6	86.7	130	1.75e-08	49.7
WP_014948289.1	lcl|Q1D0D2-1.A.30.2.7	25.9	85.2	75.2	116	3.55e-08	48.9
WP_014948290.1	lcl|E8X5J8-2.C.1.1.7	29.4	42.1	33.1	85	1.92e-06	46.6
WP_014948290.1	lcl|C1F9I2-2.C.1.1.6	31.3	39.6	33.5	80	3.22e-06	45.8
WP_014948290.1	lcl|Q9F634-1.B.14.3.6	34.4	31.7	7.2	64	4.85e-04	40.0
WP_014948290.1	lcl|WP_081441469.1-2.C.1.3.8	28.2	35.1	19.1	71	5.33e-04	39.7
WP_014948320.1	lcl|B3ERW2-3.A.23.6.1	27.3	20.4	12.0	150	4.10e-04	43.5
WP_014948331.1	lcl|P05417-3.D.3.1.1	41.0	87.1	93.2	188	1.45e-35	123
WP_014948331.1	lcl|P0CY48-3.D.3.1.2	42.1	87.1	95.3	197	5.78e-32	114
WP_014948331.1	lcl|W7JL23-3.D.3.2.2	42.0	69.5	36.1	150	6.97e-31	115
WP_014948331.1	lcl|Q02762-3.E.2.1.1	39.7	87.1	95.2	189	1.14e-30	110
WP_014948331.1	lcl|P08067-3.D.3.3.1	37.3	88.6	79.5	193	5.47e-28	104
WP_014948332.1	lcl|P0CY47-3.D.3.1.2	43.2	98.1	93.1	435	1.43e-114	342
WP_014948332.1	lcl|P05418-3.D.3.1.1	43.4	95.0	89.3	419	4.58e-111	333
WP_014948332.1	lcl|Q02761-3.E.2.1.1	43.4	94.3	87.6	419	3.02e-110	331
WP_014948332.1	lcl|P00163-3.D.3.3.1	39.7	92.4	92.7	390	5.80e-95	290
WP_014948332.1	lcl|P00157-3.D.3.2.1	41.7	94.1	95.5	396	8.63e-93	284
WP_014948343.1	lcl|A6TEM0-3.A.1.152.9	71.0	100	100	241	8.47e-122	345
WP_014948343.1	lcl|Q9HVV6-3.A.1.152.1	71.4	100	100	241	2.42e-121	344
WP_014948343.1	lcl|P0A9V1-1.B.42.1.2	70.5	100	100	241	3.44e-121	344
WP_014948343.1	lcl|Q8DQH8-3.A.1.4.10	32.4	97.9	98.8	256	1.16e-43	147
WP_014948343.1	lcl|Q8DQH7-3.A.1.4.10	33.3	97.9	99.6	237	5.61e-43	145
WP_014948384.1	lcl|B3ET62-3.A.23.6.1	46.6	97.0	97.0	326	1.38e-95	286
WP_014948509.1	lcl|P40727-3.A.6.2.1	36.7	86.7	25.3	98	5.87e-08	48.5
WP_014948639.1	lcl|P26419-3.A.6.2.1	58.5	60.7	59.9	82	3.72e-29	102
WP_014948639.1	lcl|Q9ZA78-3.A.6.1.1	32.4	52.6	23.1	71	3.33e-07	47.4
WP_014948639.1	lcl|O84679-3.A.6.3.1	32.4	51.9	19.0	71	6.60e-05	40.8
WP_014948639.1	lcl|P40699-3.A.6.1.3	24.4	60.7	27.1	82	1.57e-04	39.7
WP_014948641.1	lcl|P54700-3.A.6.2.1	54.0	84.1	85.7	211	2.91e-70	215
WP_014948641.1	lcl|Q9ZA77-3.A.6.1.1	43.1	80.1	94.9	211	5.59e-41	139
WP_014948641.1	lcl|O84566-3.A.6.3.1	37.1	77.3	68.0	210	1.01e-35	128
WP_014948641.1	lcl|P0A1L3-3.A.6.1.2	37.3	73.7	87.5	193	2.50e-31	114
WP_014948641.1	lcl|P40700-3.A.6.1.3	36.1	73.7	87.9	202	9.09e-30	110
WP_014948675.1	lcl|Q03031-3.B.1.1.1	60.4	98.9	98.6	427	2.06e-155	444
WP_014948675.1	lcl|Q9KTU5-3.B.1.1.6	59.3	98.9	98.8	428	4.14e-155	443
WP_014948675.1	lcl|Q9ZAA6-3.B.1.1.3	61.2	98.7	96.8	371	5.18e-137	395
WP_014948675.1	lcl|Q57286-3.B.1.1.2	62.1	98.1	96.2	369	4.52e-135	390
WP_014948675.1	lcl|Q9V0A7-3.B.1.1.5	54.5	98.1	97.5	396	1.20e-131	382
WP_014948704.1	lcl|P02929-2.C.1.1.1	33.7	40.9	32.2	83	1.55e-09	55.5
WP_014948704.1	lcl|C1F9I2-2.C.1.1.6	37.3	33.0	28.3	67	3.84e-07	48.5
WP_014948704.1	lcl|CAQ43627-2.C.1.1.12	36.5	31.0	28.4	63	1.18e-04	41.2
WP_014948709.1	lcl|Q8EDN0-4.B.1.1.4	45.7	81.8	79.2	175	8.67e-46	150
WP_014948709.1	lcl|P24520-4.B.1.1.1	26.2	73.8	78.2	187	1.59e-06	47.0
WP_014948808.1	lcl|Q51664-3.D.4.10.1	28.3	47.5	57.8	159	2.50e-06	47.8
WP_014948819.1	lcl|P0AGD7-3.A.5.1.1	70.6	93.7	99.1	449	1.96e-216	603
