WP_013012308.1	lcl|A4EZB2-2.A.78.2.1	36.6	91.1	93.9	232	3.40e-42	143
WP_013012308.1	lcl|P76630-2.A.78.1.3	28.2	88.2	92.7	227	1.30e-20	87.0
WP_013012308.1	lcl|O50481-2.A.78.2.2	28.5	96.7	91.0	242	2.19e-13	67.4
WP_013012308.1	lcl|Q8NTP8-2.A.78.1.2	26.5	78.9	76.1	200	8.97e-12	62.8
WP_013012308.1	lcl|Q1D212-2.A.78.2.3	31.2	61.4	59.8	154	1.06e-10	59.7
WP_013012308.1	lcl|O07942-2.A.78.1.1	25.5	79.3	79.1	208	2.43e-06	47.0
WP_013012309.1	lcl|A4EZB3-2.A.78.2.1	28.0	93.5	90.9	100	2.02e-04	37.4
WP_013013109.1	lcl|WP_018467592.1-2.A.1.70.4	55.2	95.2	94.2	395	1.14e-142	412
WP_013013109.1	lcl|A4X2L1-2.A.1.70.3	38.6	95.7	88.9	399	2.00e-77	246
WP_013013109.1	lcl|G4JJZ0-2.A.1.70.2	35.9	96.4	97.5	407	4.83e-61	202
WP_013013109.1	lcl|Q9L223-2.A.1.70.1	36.1	92.0	90.7	388	2.65e-59	198
WP_013013109.1	lcl|WP_090560545-2.A.1.70.5	33.5	95.7	95.3	400	7.70e-55	186
WP_013013109.1	lcl|TAJ19406-2.A.1.70.7	34.1	93.7	92.5	393	2.26e-43	155
WP_013013109.1	lcl|WP_112681627-2.A.1.70.9	32.2	85.5	85.9	357	5.95e-36	135
WP_013013109.1	lcl|Q1LRL3-2.A.1.70.8	29.6	94.2	96.7	399	2.08e-30	120
WP_013013109.1	lcl|WP_027965023-2.A.1.70.6	24.6	92.8	90.8	402	1.19e-24	104
WP_013013109.1	lcl|Q9I0P8-2.A.1.11.8	28.4	90.6	90.8	388	1.53e-20	92.4
WP_013013109.1	lcl|Q9I458-2.A.1.11.2	25.4	91.6	92.0	397	3.84e-10	60.8
WP_013013109.1	lcl|Q08268-2.A.1.13.19	22.9	71.6	58.9	328	1.68e-06	49.7
WP_013013109.1	lcl|Q8NLD6-2.A.1.2.87	29.8	35.4	37.0	151	7.42e-05	44.3
WP_013013109.1	lcl|O15375-2.A.1.13.11	26.5	43.4	35.4	185	1.97e-04	43.1
WP_013013113.1	lcl|Q5SMG8-1.A.26.1.2	28.8	30.6	35.6	163	7.12e-07	51.2
WP_013013113.1	lcl|O34992-3.A.1.12.4	29.5	22.2	28.9	112	2.52e-06	49.3
WP_013013113.1	lcl|Q45460-3.A.1.12.3	31.3	22.2	28.9	112	3.35e-06	48.9
WP_013013113.1	lcl|5IIP_A-3.A.1.12.16	26.4	21.0	53.6	106	1.18e-05	45.8
WP_013013113.1	lcl|Q8EAE0-1.A.26.1.7	30.4	25.0	26.2	138	1.09e-04	44.3
WP_013013113.1	lcl|P74477-2.A.49.6.1	27.5	21.2	11.8	109	2.38e-04	43.5
WP_013013149.1	lcl|O05228-2.A.63.1.4	39.3	69.3	64.9	61	5.60e-10	50.8
WP_013013149.1	lcl|Q8U106-3.D.1.4.1	41.0	69.3	72.6	61	3.58e-09	48.5
WP_013013149.1	lcl|Q52983-2.A.63.1.1	28.6	79.5	76.1	70	7.51e-07	42.7
WP_013013149.1	lcl|Q9KDA0-2.A.63.1.2	29.5	88.6	82.1	78	3.14e-06	41.2
WP_013013149.1	lcl|Q9KZD1-2.A.63.1.5	33.8	73.9	61.9	65	4.32e-04	35.8
WP_013013172.1	lcl|KAG7207183.1-9.B.438.1.5	36.7	61.7	34.8	90	5.36e-13	63.5
WP_013013172.1	lcl|O23166-3.D.3.5.2	31.8	58.2	32.6	85	2.31e-09	53.5
WP_013013172.1	lcl|P30101-8.A.88.2.7	36.5	44.7	12.5	63	2.04e-08	51.2
WP_013013172.1	lcl|U3IW20-8.A.88.2.2	33.7	60.3	24.6	101	4.90e-08	50.1
WP_013013172.1	lcl|KAE8286768.1-8.A.88.2.1	25.3	56.0	18.8	83	1.26e-07	48.9
WP_013013172.1	lcl|Q8IDP4-3.A.26.1.1	24.7	60.3	54.1	85	1.61e-07	47.4
WP_013013172.1	lcl|KDB12436.1-8.A.88.2.4	36.6	45.4	15.6	71	3.18e-07	47.8
WP_013013172.1	lcl|Q96JJ7-8.A.88.2.3	37.1	41.8	13.7	62	4.32e-07	47.4
WP_013013172.1	lcl|NP_648847.3-8.A.88.2.6	35.0	41.8	14.0	60	1.46e-06	45.8
WP_013013464.1	lcl|Q31QK1-3.A.5.4.1	31.6	79.2	70.4	57	3.98e-06	40.0
WP_013013464.1	lcl|P35874-3.A.5.1.4	38.8	68.1	75.4	49	6.53e-05	36.6
WP_013013464.1	lcl|P0AG96-3.A.5.1.1	38.3	63.9	37.0	47	3.45e-04	35.8
WP_013013832.1	lcl|O97252-3.A.26.1.1	42.8	88.7	46.2	173	8.54e-42	144
WP_013013889.1	lcl|B3EBP1-4.D.1.3.3	25.9	72.4	15.1	224	3.17e-05	45.1
WP_013013889.1	lcl|MAU97510-2.A.127.1.18	27.6	34.1	17.0	105	2.58e-04	42.0
WP_013013890.1	lcl|U3TG55-2.A.1.2.98	28.8	82.5	77.8	344	6.57e-10	60.1
WP_013013890.1	lcl|Q56RY7-2.A.1.2.38	33.6	30.9	30.4	122	7.48e-07	50.4
WP_013013890.1	lcl|Q5JAK9-2.A.1.2.39	36.8	26.8	26.7	106	1.31e-06	49.7
WP_013013890.1	lcl|P0A4K4-2.A.1.2.34	24.6	79.7	82.7	334	3.11e-06	48.5
WP_013013890.1	lcl|Q6NT16-2.A.1.2.57	32.6	21.5	19.3	89	1.05e-05	47.0
WP_013013890.1	lcl|O31563-2.A.1.3.58	29.3	25.1	19.1	99	1.39e-04	43.5
WP_013014052.1	lcl|P46904-3.A.1.115.1	27.4	97.7	98.2	401	1.58e-25	106
WP_013014052.1	lcl|Q7UQ82-3.A.1.115.2	29.2	97.5	55.3	415	6.14e-24	103
WP_013014133.1	lcl|Q56217-3.D.1.3.1	74.8	100	100	119	1.59e-58	176
WP_013014133.1	lcl|P29919-3.D.1.2.1	40.5	96.6	95.9	116	2.44e-22	84.3
WP_013014133.1	lcl|P56751-3.D.1.8.1	37.7	95.0	95.0	114	3.84e-21	81.3
WP_013014133.1	lcl|Q8DJ02-3.D.1.8.2	38.8	96.6	87.9	116	4.71e-19	76.3
WP_013014133.1	lcl|Q746S3-3.D.1.5.1	39.3	73.9	62.7	89	6.49e-15	65.9
WP_013014133.1	lcl|P0AFC3-3.D.1.1.1	37.1	96.6	78.9	116	1.02e-14	65.5
WP_013014133.1	lcl|Q0P849-3.D.1.7.1	35.0	84.0	77.5	100	2.13e-13	61.6
WP_013014133.1	lcl|Q6V502-3.D.1.6.4	31.7	86.6	36.6	104	8.28e-12	59.7
WP_013014133.1	lcl|Q9P9G3-3.D.9.1.1	29.7	96.6	95.2	118	1.27e-10	54.3
WP_013014133.1	lcl|Q8PU58-3.D.13.1.1	29.7	96.6	91.5	118	1.40e-10	54.3
WP_013014133.1	lcl|P03898-3.D.1.6.1	33.3	66.4	70.4	81	1.85e-07	45.8
WP_013014466.1	lcl|AKM80721.1-3.A.11.1.5	56.4	93.2	96.3	344	4.11e-127	369
WP_013014466.1	lcl|P24559-3.A.15.2.1	52.9	93.5	99.7	344	7.26e-120	350
WP_013014466.1	lcl|Q51532-3.A.15.2.1	44.1	94.3	90.8	347	1.61e-96	291
WP_013014466.1	lcl|Q5ZS43-3.A.7.9.1	29.7	85.9	85.3	333	8.16e-32	123
