WP_002807795.1	MER0000474|S14.001|S14	61.5	89.7	87.4	182	1.93e-74	220
WP_002807795.1	MER0005687|S14.A01|S14	59.5	91.1	87.2	185	5.51e-70	209
WP_002807795.1	MER0006308|S14.002|S14	47.2	95.1	98.5	193	3.23e-63	191
WP_002807795.1	MER0004857|S14.008|S14	58.1	84.7	82.1	172	8.53e-61	186
WP_002807795.1	MER0002299|S14.A04|S14	55.3	88.2	88.6	179	1.00e-60	185
WP_002807795.1	MER0006046|S14.A02|S14	52.2	88.7	86.5	180	1.71e-60	185
WP_002807795.1	MER0002211|S14.003|S14	52.2	88.7	86.5	180	6.91e-60	183
WP_002807795.1	MER0004847|S14.009|S14	52.5	89.2	87.0	181	4.07e-59	181
WP_002807795.1	MER0004855|S14.A03|S14	50.5	91.6	87.1	186	1.37e-57	177
WP_002807795.1	MER0006063|S14.010|S14	51.4	85.2	82.7	173	1.74e-55	172
WP_002807795.1	MER0006056|S14.011|S14	52.7	81.3	77.3	165	9.96e-53	165
WP_002807795.1	MER0011666|S14.005|S14	44.8	80.8	87.3	165	1.87e-42	138
WP_002807795.1	MER0004182|S14.006|S14	40.8	85.7	85.2	174	7.88e-42	137
WP_002807795.1	MER0001369|S14.007|S14	38.9	35.5	55.0	72	2.05e-14	64.3
WP_002807795.1	MER0042954|S49.005|S49C	29.0	67.0	83.3	138	3.62e-04	36.6
WP_011376956.1	MER0000474|S14.001|S14	42.7	87.3	83.6	192	2.64e-48	154
WP_011376956.1	MER0002211|S14.003|S14	41.4	86.8	83.1	191	3.42e-43	141
WP_011376956.1	MER0006046|S14.A02|S14	37.7	86.8	83.1	191	9.66e-43	140
WP_011376956.1	MER0006063|S14.010|S14	39.3	91.4	87.5	201	1.58e-41	137
WP_011376956.1	MER0005687|S14.A01|S14	37.4	94.1	92.4	214	9.61e-41	135
WP_011376956.1	MER0004847|S14.009|S14	39.8	86.4	82.7	191	1.25e-40	135
WP_011376956.1	MER0004857|S14.008|S14	43.6	85.5	81.2	188	1.72e-40	134
WP_011376956.1	MER0002299|S14.A04|S14	41.1	87.3	86.1	192	3.62e-38	128
WP_011376956.1	MER0004855|S14.A03|S14	36.9	88.6	84.2	195	2.52e-37	126
WP_011376956.1	MER0006056|S14.011|S14	37.6	88.2	82.5	194	1.56e-32	114
WP_011376956.1	MER0004182|S14.006|S14	30.1	89.1	87.2	196	1.81e-28	103
WP_011376956.1	MER0006308|S14.002|S14	30.4	86.4	87.8	191	1.65e-27	100
WP_011376956.1	MER0011666|S14.005|S14	37.7	71.4	79.4	159	1.16e-25	95.9
WP_011817481.1	MER0003314|C44.001|C44	35.5	48.4	93.2	259	9.27e-30	114
WP_011817481.1	MER0004101|C44.A01|C44	32.2	50.4	100	255	1.60e-28	110
WP_011817481.1	MER0011806|C44.A03|C44	33.3	49.0	93.7	240	2.19e-28	109
WP_011817481.1	MER0011781|C44.A02|C44	33.3	48.4	92.0	237	7.18e-27	105
WP_011817481.1	MER0003327|C44.971|C44	28.8	44.2	83.8	219	3.88e-13	65.9
WP_011817481.1	MER0185695|C44.A08|C44	24.7	43.4	90.0	219	4.34e-10	56.6
WP_011817481.1	MER0003350|C44.975|C44	28.3	35.2	89.3	191	1.91e-07	48.5
WP_011817481.1	MER0012158|C44.972|C44	26.7	44.7	68.0	240	5.93e-07	48.1
WP_011817481.1	MER0003322|C44.970|C44	23.6	33.1	83.0	178	9.58e-05	40.4
WP_011817514.1	MER0045886|C26.957|C26	45.1	42.6	94.9	226	2.97e-60	196
WP_011817514.1	MER0044889|C26.A21|C26	41.5	43.4	94.2	229	6.12e-49	166
