WP_000139695.1	lcl|Q51664-3.D.4.10.1	29.2	78.1	86.3	250	8.40e-22	92.4
WP_001228924.1	lcl|Q5K698-3.A.7.11.1	27.9	83.5	79.9	201	8.13e-17	76.3
WP_006081139.1	lcl|WP_071137439.1-9.B.270.1.1	39.4	51.6	9.4	66	6.86e-08	49.3
WP_006081139.1	lcl|AKM80849-9.B.270.1.2	35.0	46.9	11.1	60	1.27e-05	42.7
WP_006081231.1	lcl|Q6UKY4-3.D.1.6.4	68.5	70.1	42.2	54	2.72e-16	67.4
WP_006081231.1	lcl|O80800-3.D.1.6.3	46.7	97.4	59.5	75	2.08e-15	65.1
WP_006081231.1	lcl|8XQX_J-3.A.9.1.4	56.5	89.6	58.1	69	6.79e-15	63.5
WP_006081231.1	lcl|P11943-3.D.1.6.2	54.9	66.2	38.1	51	8.81e-13	58.5
WP_006081231.1	lcl|P52505-3.D.1.6.1	39.2	96.1	47.4	74	3.10e-10	52.4
WP_006081330.1	lcl|XP_006763275.1-8.A.192.1.3	43.5	73.4	27.9	69	2.55e-13	62.4
WP_006081330.1	lcl|MBA24612.1-8.A.192.1.4	38.8	71.3	16.6	67	2.74e-10	54.7
WP_006081330.1	lcl|WP_224341048.1-8.A.192.1.5	38.8	71.3	18.5	67	9.31e-10	53.1
WP_006081330.1	lcl|P25294-3.A.16.1.6	36.9	69.1	16.2	65	9.45e-10	53.1
WP_006081330.1	lcl|P60904-8.A.192.1.1	41.8	71.3	31.3	67	1.33e-09	52.0
WP_006081330.1	lcl|KAF9150406.1-8.A.192.1.2	44.8	71.3	16.4	67	1.79e-09	52.4
WP_006081330.1	lcl|Q8TBM8-1.P.1.1.1	38.8	71.3	16.1	67	1.79e-09	52.4
WP_006081330.1	lcl|P14906-3.A.5.8.1	38.9	75.5	10.9	72	9.01e-09	50.4
WP_006081330.1	lcl|P25491-8.A.192.1.6	41.5	69.1	14.4	65	1.18e-08	50.1
WP_006081330.1	lcl|OLP90381.1-9.B.440.1.6	33.3	76.6	6.0	72	1.27e-08	50.1
WP_006081330.1	lcl|Q9NXW2-1.P.1.1.1	39.1	71.3	16.3	69	2.98e-08	48.9
WP_006081330.1	lcl|Q9UGP8-3.A.5.9.1	39.7	77.7	8.3	73	8.75e-06	42.0
WP_006081543.1	lcl|P0A766-3.D.6.1.4	75.0	100	99.5	192	2.07e-96	277
WP_006081543.1	lcl|Q07396-3.D.6.1.1	59.2	99.5	99.0	191	1.71e-69	209
WP_006081543.1	lcl|7ZC6_A-3.D.6.1.5	56.5	95.3	96.3	184	6.11e-67	202
WP_006081543.1	lcl|C4N8U4-3.D.6.1.2	52.9	95.8	95.9	187	2.29e-65	199
WP_006081543.1	lcl|Q8TSY0-3.D.6.1.3	45.9	93.8	91.0	181	2.93e-49	158
WP_006081543.1	lcl|Q56589-3.D.5.1.1	39.5	98.4	98.5	195	1.58e-40	135
WP_006081543.1	lcl|P77179-3.D.6.1.4	33.8	74.0	58.9	142	4.14e-18	78.6
WP_006081543.1	lcl|P97055-3.D.6.1.1	31.3	75.0	56.8	144	2.59e-15	71.2
WP_006081543.1	lcl|Q8TSY1-3.D.6.1.3	35.0	70.8	61.0	140	1.67e-14	68.6
WP_006081543.1	lcl|7ZC6_E-3.D.6.1.5	31.5	77.6	71.1	149	1.91e-13	65.5
WP_006081543.1	lcl|Q57095-3.D.5.1.1	30.2	77.6	68.1	149	3.95e-11	59.3
WP_006081543.1	lcl|C4N8U3-3.D.6.1.2	32.7	77.1	71.4	150	4.54e-11	58.9
WP_006082592.1	lcl|C1D6W6-2.A.7.34.1	69.0	97.4	100	113	4.54e-56	169
WP_006082592.1	lcl|Q6LXR9-2.A.7.34.4	55.8	89.7	92.0	104	1.72e-32	109
WP_006082592.1	lcl|B0RV55-2.A.7.34.2	55.1	91.4	89.7	107	2.64e-30	104
WP_006082592.1	lcl|Q11YS2-2.A.7.34.5	50.8	92.2	95.2	118	4.57e-30	103
WP_006082592.1	lcl|G0ENB6-2.A.7.34.6	49.6	94.0	97.5	119	8.68e-30	103
WP_006082592.1	lcl|Q64X46-2.A.7.34.3	49.1	89.7	93.4	114	7.53e-26	93.2
WP_006082592.1	lcl|L1JZ11-2.A.7.34.9	38.3	97.4	78.8	115	1.63e-15	67.4
WP_006082592.1	lcl|R1CVI4-2.A.7.34.8	36.4	92.2	59.8	110	5.02e-13	61.6
WP_006083073.1	lcl|VZT40043.1-4.A.2.1.28	52.4	92.3	91.3	84	9.05e-27	93.6
WP_006083073.1	lcl|D2RXA6-8.A.8.1.3	43.9	87.9	84.5	82	3.52e-15	64.3
WP_006083073.1	lcl|D4GYE3-8.A.8.1.4	43.6	83.5	87.6	78	1.16e-14	62.8
WP_006083073.1	lcl|A1RZ60-8.A.8.1.6	39.0	84.6	85.6	77	1.10e-12	57.8
WP_006083073.1	lcl|Q5V5X3-4.A.2.1.26	37.7	83.5	81.1	77	5.61e-11	53.5
WP_006083073.1	lcl|P69811-4.A.2.1.1	34.8	94.5	23.7	89	1.28e-07	47.0
WP_006083073.1	lcl|Q9HY55-4.A.2.1.17	39.0	81.3	8.1	77	1.09e-05	41.6
