WP_012516834.1	lcl|P38054-2.A.6.1.4	58.9	99.2	99.6	1046	0.0	1211
WP_012516834.1	lcl|Q9ZHC9-2.A.6.1.3	57.9	99.4	99.7	1047	0.0	1199
WP_012516834.1	lcl|Q1DDM4-2.A.6.1.8	48.5	97.5	95.7	1025	0.0	1008
WP_012516834.1	lcl|Q9RLI8-2.A.6.1.13	34.7	98.6	98.3	1052	6.90e-203	612
WP_012516834.1	lcl|Q88RT6-2.A.6.1.5	34.9	98.6	98.4	1056	1.90e-199	603
WP_012516837.1	lcl|Q4KDN3-9.B.62.1.5	39.4	74.6	82.0	104	1.01e-07	47.0
WP_012516837.1	lcl|Q3INA7-9.B.62.2.4	29.4	72.3	14.7	102	4.04e-04	38.5
WP_012516857.1	lcl|O67095-3.D.7.2.1	51.7	94.6	90.3	315	1.88e-119	347
WP_012516857.1	lcl|T2K7C6-3.D.7.2.3	46.3	92.2	82.5	307	2.19e-103	307
WP_012516857.1	lcl|P69741-3.D.7.2.5	45.1	87.7	78.8	293	1.09e-95	288
WP_012516857.1	lcl|P31884-3.D.7.2.2	44.8	91.9	85.0	308	4.03e-94	283
WP_012516857.1	lcl|AGG07183.1-3.D.15.1.1	35.0	87.7	85.3	309	5.63e-54	180
WP_012516861.1	lcl|P0A703-3.D.7.2.5	25.2	86.7	98.2	111	3.26e-06	42.7
WP_012516863.1	lcl|OLS30727-3.D.7.1.5	38.3	92.6	94.4	350	1.28e-74	235
WP_012516884.1	lcl|B8GZE7-2.A.6.1.16	23.4	96.7	96.9	428	4.10e-24	103
WP_012516884.1	lcl|Q88RT4-2.A.6.1.5	23.5	96.0	95.3	413	7.69e-24	102
WP_012516884.1	lcl|B8H143-2.A.6.1.15	23.5	92.5	94.4	395	1.17e-18	87.0
WP_012516884.1	lcl|P13509-1.B.17.2.2	23.4	89.0	90.4	385	1.22e-18	87.0
WP_012516884.1	lcl|Q1DDM7-2.A.6.1.7	21.8	46.5	48.1	202	7.08e-08	53.9
WP_012516885.1	lcl|B8GZE8-2.A.6.1.16	32.2	91.9	87.4	367	3.64e-54	184
WP_012516885.1	lcl|Q9RLI9-2.A.6.1.13	23.2	91.9	99.8	409	3.57e-25	105
WP_012516885.1	lcl|P13510-2.A.6.1.2	23.5	81.7	76.3	400	1.43e-22	99.0
WP_012516885.1	lcl|Q88RT5-2.A.6.1.5	28.1	51.7	49.5	210	4.44e-16	79.0
WP_012516885.1	lcl|P37973-8.A.1.2.1	22.5	63.1	80.8	324	3.38e-12	67.0
WP_012516886.1	lcl|B8GZE9-2.A.6.1.16	60.8	99.7	98.2	1038	0.0	1204
WP_012516886.1	lcl|Q88RT6-2.A.6.1.5	59.4	99.7	99.0	1042	0.0	1191
WP_012516886.1	lcl|Q9RLI8-2.A.6.1.13	59.8	99.7	98.9	1039	0.0	1182
WP_012516886.1	lcl|P13511-2.A.6.1.2	58.4	99.7	97.7	1039	0.0	1181
WP_012516886.1	lcl|ROP76124.1-2.A.6.1.19	58.7	99.7	99.2	1052	0.0	1174
WP_012516887.1	lcl|Q8DNK3-2.A.4.1.7	41.7	90.8	88.0	266	1.28e-62	199
WP_012516887.1	lcl|O07084-2.A.4.1.3	33.6	98.6	94.5	298	3.80e-44	152
WP_012516887.1	lcl|O85143-2.A.4.1.2	28.7	93.8	85.6	279	3.64e-33	123
WP_012516887.1	lcl|P13512-2.A.4.1.1	29.1	95.2	88.9	282	3.17e-31	118
WP_012516887.1	lcl|P75757-2.A.4.1.4	29.5	83.9	82.1	258	1.63e-27	108
WP_012516907.1	lcl|Q59385-3.A.3.5.5	51.6	98.9	88.0	739	1.12e-242	696
WP_012516907.1	lcl|Q8ZRG7-3.A.3.5.20	47.7	98.4	97.0	742	1.12e-221	639
WP_012516907.1	lcl|Q3MNJ6-3.A.3.5.15	45.9	99.1	92.1	764	5.72e-201	588
WP_012516907.1	lcl|AMR68964.1-3.A.3.5.39	52.2	80.6	74.7	609	2.34e-195	574
WP_012516907.1	lcl|Q5X2N1-3.A.3.5.30	48.7	87.0	89.0	657	9.89e-194	567
WP_012516910.1	lcl|OLS29515-9.B.115.1.8	31.5	41.6	44.4	92	5.55e-07	48.1
WP_012516915.1	lcl|P77400-2.A.3.6.4	29.2	95.5	98.1	431	7.00e-44	158
WP_012516915.1	lcl|Q58026-2.A.3.6.3	28.1	94.1	94.9	420	1.51e-34	133
WP_012516915.1	lcl|O28661-2.A.3.6.1	28.5	67.6	41.8	316	2.18e-16	81.3
WP_012516915.1	lcl|O34739-2.A.3.8.12	25.0	62.4	62.3	280	8.79e-11	63.2
WP_012516915.1	lcl|Q9L100-2.A.3.3.16	25.2	70.7	64.7	330	4.08e-10	61.2
WP_012516916.1	lcl|Q47453-1.B.76.1.5	37.6	84.7	68.6	210	9.75e-37	130
WP_012516916.1	lcl|F4ZBX4-1.B.76.1.1	38.1	84.7	48.1	210	7.50e-36	131
WP_012516916.1	lcl|Q4KCN5-1.B.76.1.6	32.4	84.7	61.1	210	7.24e-31	116
WP_012516916.1	lcl|D8JG11-1.B.76.1.2	30.1	72.6	71.7	183	1.07e-18	82.0
WP_012516917.1	lcl|Q4KCN4-9.B.62.1.5	48.8	95.2	93.1	578	5.10e-186	536
WP_012516917.1	lcl|G9EQG6-1.B.76.1.4	32.8	88.4	62.6	555	2.37e-85	282
WP_012516917.1	lcl|Q1P9T1-2.A.108.1.7	22.4	90.6	76.9	584	1.54e-31	129
WP_012516917.1	lcl|Q09920-2.A.108.1.5	23.2	87.6	71.2	557	2.85e-29	122
WP_012516917.1	lcl|P38993-2.A.108.1.1	22.4	87.6	70.6	563	6.15e-21	96.7
WP_012517074.1	lcl|P30101-8.A.88.2.7	38.5	82.4	18.0	91	8.06e-17	73.9
WP_012517074.1	lcl|KAE8286768.1-8.A.88.2.1	35.8	75.0	18.4	81	6.12e-15	68.6
WP_012517074.1	lcl|Q96JJ7-8.A.88.2.3	37.8	73.1	17.8	82	7.98e-12	59.7
WP_012517074.1	lcl|KAG7207183.1-9.B.438.1.5	31.1	83.3	34.8	90	9.61e-12	58.9
WP_012517074.1	lcl|NP_648847.3-8.A.88.2.6	31.7	95.4	23.3	104	3.32e-10	55.1
WP_012517276.1	lcl|Q1DFM0-1.B.14.12.3	28.0	91.6	71.4	815	7.01e-73	259
WP_012517276.1	lcl|Q9AAZ6-1.B.14.12.2	23.8	38.9	36.9	362	3.61e-08	57.0
WP_012517279.1	lcl|Q8F192-1.A.30.2.9	32.0	59.9	37.8	103	4.09e-10	56.6
WP_012517279.1	lcl|Q55834-1.A.30.2.11	45.9	33.7	24.0	61	5.55e-08	50.4
WP_012517279.1	lcl|P72604-1.A.30.2.10	31.8	37.2	31.4	66	7.39e-05	41.2
WP_012517332.1	lcl|P0ACA3-1.A.12.3.1	68.6	98.1	97.6	207	4.61e-102	293
WP_012517332.1	lcl|Q8F2Y8-1.A.12.2.2	29.6	69.5	69.3	152	1.44e-09	55.5
WP_012517332.1	lcl|Q9FWR4-1.A.12.2.1	25.4	88.6	85.9	197	1.68e-08	52.4
WP_012517675.1	lcl|P0A1L5-3.A.6.2.1	32.6	100	100	89	4.36e-14	61.2
WP_012517675.1	lcl|O84567-3.A.6.3.1	36.9	73.0	69.1	65	2.04e-07	44.3
WP_012517675.1	lcl|Q7BFA7-3.A.6.1.1	30.3	85.4	86.4	76	1.22e-04	37.0
WP_012517682.1	lcl|Q9C5U0-9.B.238.3.7	35.2	93.7	11.8	128	6.46e-12	60.8
WP_012517682.1	lcl|WP_018128393.1-9.B.238.3.1	26.1	92.1	21.0	119	4.64e-10	55.5
WP_012517682.1	lcl|Q7MVV4-2.A.130.1.1	37.2	66.1	15.8	86	2.23e-07	47.8
WP_012517736.1	lcl|Q8F192-1.A.30.2.9	35.1	44.3	28.5	77	3.91e-07	48.1
WP_012517736.1	lcl|Q55834-1.A.30.2.11	43.9	36.2	26.0	66	1.07e-05	43.9
WP_012517736.1	lcl|Q1D0D3-1.A.30.2.7	31.2	53.4	37.7	93	4.62e-05	42.0
WP_012517736.1	lcl|P72604-1.A.30.2.10	38.5	36.2	31.0	65	3.51e-04	39.3
WP_012517737.1	lcl|P72603-1.A.30.2.10	30.4	84.1	78.9	112	6.90e-15	66.2
WP_012517737.1	lcl|Q1D3D7-1.A.30.2.4	31.0	90.9	86.0	129	1.88e-12	60.1
WP_012517737.1	lcl|Q1CYB7-1.A.30.2.5	24.0	91.7	84.0	121	9.69e-11	55.5
WP_012517737.1	lcl|Q1DE41-1.A.30.2.6	24.8	91.7	84.0	121	9.69e-11	55.5
WP_012517737.1	lcl|Q8EXJ5-1.A.30.2.8	30.0	97.7	93.4	130	1.90e-07	46.6
WP_012517742.1	lcl|WP_119313807.1-9.B.371.2.6	37.0	73.8	73.1	108	1.12e-12	60.8
WP_012517742.1	lcl|WP_144794409.1-9.B.371.2.2	30.9	73.8	31.0	110	3.94e-09	53.1
WP_012517742.1	lcl|WP_143505982.1-9.B.371.2.5	38.5	53.9	54.7	78	4.51e-06	43.1
WP_012517879.1	lcl|P0A937-1.B.33.1.3	37.5	77.1	85.0	96	5.12e-17	70.5
WP_012518211.1	lcl|8XQX_J-3.A.9.1.4	58.6	88.6	59.0	70	1.83e-15	65.1
WP_012518211.1	lcl|O80800-3.D.1.6.3	46.2	98.7	61.9	78	8.99e-15	63.5
WP_012518211.1	lcl|Q6UKY4-3.D.1.6.4	66.7	68.4	42.2	54	1.33e-14	63.2
WP_012518211.1	lcl|P11943-3.D.1.6.2	58.5	67.1	39.6	53	6.02e-14	61.6
WP_012518211.1	lcl|P52505-3.D.1.6.1	41.0	98.7	50.0	78	4.01e-12	57.4
WP_012518362.1	lcl|P21912-3.D.10.1.7	55.7	96.2	81.8	230	3.26e-86	256
WP_012518362.1	lcl|X5GWN5-3.D.10.1.6	54.6	96.6	87.9	229	6.04e-86	255
WP_012518362.1	lcl|I7G4J1-3.D.10.1.9	40.7	98.3	90.0	243	5.88e-59	186
WP_012518362.1	lcl|F9VN11-3.D.10.1.4	36.9	97.0	71.3	241	3.62e-39	137
WP_012518362.1	lcl|T2G9X8-3.D.10.1.8	33.8	99.2	89.4	240	5.81e-34	122
